Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
173	0.0	0.3672	0.3411	0.3859	0.3451	0.3672
174	0.0	1.04	0.8955	0.9827	0.9185	1.04
175	0.0	1.057	1.043	1.065	0.9331	1.057
176	0.0	0.3462	0.2979	0.3081	0.3074	0.3462
177	0.0	0.3034	0.327	0.3319	0.3585	0.3034
178	0.0	0.6384	0.4203	0.6498	0.4425	0.6384
179	0.0	0.3854	0.3947	0.3971	0.4479	0.3854
180	0.0	0.3909	0.7859	0.4166	0.6942	0.3909
181	0.0	0.4261	0.245	0.4155	0.2132	0.4261
182	0.0	0.2994	0.304	0.2987	0.3093	0.2994
183	0.0	0.2672	0.2632	0.2834	0.2243	0.2672
184	0.0	0.5052	0.6307	0.525	0.6155	0.5052
185	0.0	0.7271	0.9782	0.738	0.8001	0.7271
186	0.0	0.3012	0.418	0.2908	0.476	0.3012
187	0.0	1.226	0.9069	1.124	0.7974	1.226
188	0.0	0.6123	0.4573	0.6266	0.4896	0.6123
189	0.0	0.3344	0.4125	0.3459	0.4835	0.3344
190	0.0	0.3204	0.3839	0.3454	0.3708	0.3204
191	0.0	0.3416	0.9137	0.3171	0.8179	0.3416
192	0.0	0.3078	0.6957	0.3094	0.6669	0.3078
193	0.0	0.4337	0.6564	0.5624	0.5948	0.4337
194	0.0	0.8876	1.092	0.9702	0.9968	0.8876
195	0.0	0.3805	0.4964	0.3836	0.5472	0.3805
196	0.0	0.4539	0.6079	0.5242	0.5586	0.4539
197	0.0	0.3999	0.4361	0.3512	0.5385	0.3999
198	0.0	0.5824	0.7845	0.6222	0.6712	0.5824
199	0.0	0.371	0.3479	0.3666	0.3476	0.371
200	0.0	0.5755	0.2859	0.6493	0.2369	0.5755
201	0.0	0.2534	0.2707	0.2762	0.2613	0.2534
202	0.0	0.3291	0.308	0.3647	0.2757	0.3291
203	0.0	0.406	0.3137	0.4197	0.3136	0.406
204	0.0	0.5153	0.5878	0.5336	0.4996	0.5153
205	0.0	0.336	0.517	0.3511	0.4354	0.336
206	0.0	0.4603	0.4956	0.4074	0.5976	0.4603
207	0.0	0.7253	0.3541	0.7183	0.3589	0.7253
208	0.0	1.091	0.7331	1.045	0.6048	1.091
209	0.0	0.4368	0.4871	0.4258	0.4803	0.4368
210	0.0	0.5139	0.7688	0.5496	0.6603	0.5139
211	0.0	0.3337	0.2053	0.3434	0.1832	0.3337
212	0.0	0.5723	0.3536	0.5653	0.3821	0.5723
213	0.0	0.9129	0.4207	1.074	0.4385	0.9129
214	0.0	0.7192	0.8128	0.7373	0.7304	0.7192
215	0.0	0.4561	0.3777	0.3889	0.478	0.4561
216	0.0	1.002	0.5587	0.9836	0.484	1.002
217	0.0	0.505	0.3986	0.5162	0.3907	0.505
218	0.0	0.246	0.3096	0.241	0.2778	0.246
219	0.0	0.9448	0.7136	1.199	0.5942	0.9448
220	0.0	0.3094	0.3867	0.3762	0.3684	0.3094
221	0.0	1.279	1.205	1.421	0.9902	1.279
222	0.0	0.4882	0.6997	0.6253	0.5582	0.4882
223	0.0	0.8587	0.7717	0.9733	0.7335	0.8587
224	0.0	0.5537	0.5242	0.526	0.431	0.5537
225	0.0	0.3283	0.296	0.3124	0.2798	0.3283
226	0.0	0.2094	0.2951	0.2305	0.3139	0.2094
227	0.0	0.6437	0.552	0.749	0.4996	0.6437
228	0.0	0.592	0.3952	0.4741	0.4357	0.592
229	0.0	0.6521	0.4075	0.682	0.3718	0.6521
230	0.0	0.4109	0.7146	0.4908	0.661	0.4109
231	0.0	0.6076	0.6279	0.6855	0.5568	0.6076
232	0.0	0.8374	1.097	0.9331	1.02	0.8374
233	0.0	0.9618	0.6466	1.177	0.6147	0.9618
234	0.0	0.7573	0.7831	0.835	0.6793	0.7573
235	0.0	0.4513	0.7538	0.4636	0.6372	0.4513
236	0.0	0.5311	0.4711	0.4816	0.4851	0.5311
237	0.0	0.2284	0.5	0.2579	0.472	0.2284
238	0.0	0.8367	0.7501	0.9657	0.6938	0.8367
239	0.0	0.5071	0.9844	0.5894	0.8363	0.5071
240	0.0	0.3737	0.359	0.3403	0.3234	0.3737
241	0.0	0.4836	0.4247	0.3904	0.449	0.4836
242	0.0	0.465	0.4524	0.5429	0.4273	0.465
243	0.0	0.9744	0.3231	1.24	0.3109	0.9744
244	0.0	0.5282	0.4671	0.4901	0.4832	0.5282
245	0.0	0.2688	1.009	0.2781	1.027	0.2688
246	0.0	0.3202	0.7266	0.3396	0.6099	0.3202
247	0.0	0.3196	0.3587	0.2904	0.3745	0.3196
248	0.0	0.6816	0.4122	0.6814	0.3798	0.6816
249	0.0	0.1427	0.681	0.158	0.5971	0.1427
250	0.0	0.3418	0.4241	0.4016	0.4428	0.3418
251	0.0	0.7433	0.4713	0.9956	0.4088	0.7433
252	0.0	0.1819	0.2233	0.1956	0.1759	0.1819
253	0.0	0.3763	0.526	0.393	0.4637	0.3763
254	0.0	0.2492	0.4525	0.2579	0.418	0.2492
255	0.0	0.8346	0.6455	0.9567	0.582	0.8346
256	0.0	0.2702	0.3208	0.3149	0.3243	0.2702
257	0.0	0.5894	0.4134	0.5745	0.4002	0.5894
258	0.0	0.8693	0.697	1.153	0.6064	0.8693
259	0.0	0.7044	1.189	0.6799	0.9638	0.7044
260	0.0	0.273	0.6576	0.295	0.6562	0.273
261	0.0	0.2573	0.4934	0.2846	0.443	0.2573
262	0.0	0.6497	0.6219	0.7858	0.5079	0.6497
263	0.0	0.2583	0.3351	0.3054	0.269	0.2583
264	0.0	0.2162	0.6442	0.2286	0.6482	0.2162
265	0.0	0.4093	0.4012	0.3687	0.4726	0.4093
266	0.0	0.2916	0.4344	0.2986	0.4212	0.2916
267	0.0	0.6584	0.9015	0.703	0.7911	0.6584
268	0.0	0.3786	0.2702	0.3529	0.3106	0.3786
269	0.0	0.9199	1.047	1.169	0.865	0.9199
270	0.0	0.505	0.4562	0.5306	0.4536	0.505
271	0.0	0.4214	0.7225	0.4926	0.6943	0.4214
272	0.0	0.8448	0.3943	1.003	0.321	0.8448
273	0.0	0.3407	0.4778	0.3485	0.3825	0.3407
274	0.0	0.559	0.6668	0.56	0.6138	0.559
275	0.0	0.2984	0.3166	0.2915	0.2791	0.2984
276	0.0	0.4698	0.6595	0.5167	0.6038	0.4698
277	0.0	0.5097	0.4681	0.4562	0.486	0.5097
278	0.0	0.932	0.416	0.992	0.3645	0.932
279	0.0	0.8475	0.4748	0.8194	0.4228	0.8475
280	0.0	0.2904	0.3015	0.2963	0.3116	0.2904
281	0.0	0.348	0.5179	0.3737	0.6514	0.348
282	0.0	0.3591	0.6026	0.4499	0.603	0.3591
283	0.0	0.3496	0.429	0.3543	0.4378	0.3496
284	0.0	0.766	0.806	0.9383	0.6135	0.766
285	0.0	0.3468	0.3263	0.3374	0.3287	0.3468
286	0.0	0.1863	0.2446	0.1829	0.2512	0.1863
287	0.0	0.3736	0.3581	0.3561	0.3686	0.3736
288	0.0	0.6815	0.3456	0.7371	0.3723	0.6815
289	0.0	0.9062	0.1316	0.9206	0.1011	0.9062
290	0.0	0.2829	0.503	0.2763	0.5308	0.2829
291	0.0	0.6993	0.6474	0.7548	0.5811	0.6993
292	0.0	0.3022	0.5133	0.3505	0.5247	0.3022
293	0.0	0.4097	0.266	0.443	0.2839	0.4097
294	0.0	0.3174	0.3348	0.3547	0.3186	0.3174
295	0.0	0.2803	0.7099	0.311	0.5634	0.2803
296	0.0	0.3097	0.2609	0.3132	0.2428	0.3097
297	0.0	0.4287	0.2803	0.4348	0.2783	0.4287
298	0.0	0.7501	0.7936	0.8382	0.713	0.7501
299	0.0	0.2359	0.3283	0.2469	0.2976	0.2359
300	0.0	0.3548	0.3998	0.3512	0.3982	0.3548
301	0.0	0.4015	0.2975	0.3571	0.331	0.4015
302	0.0	1.011	0.836	1.273	0.7143	1.011
303	0.0	0.443	0.3651	0.4344	0.3494	0.443
304	0.0	0.2272	0.2863	0.2416	0.2033	0.2272
305	0.0	0.3144	0.4431	0.3505	0.4013	0.3144
306	0.0	0.3224	0.2937	0.3338	0.3152	0.3224
307	0.0	0.3627	0.6848	0.4583	0.6082	0.3627
308	0.0	0.3075	0.2286	0.3575	0.2088	0.3075
309	0.0	0.637	0.3307	0.669	0.3518	0.637
310	0.0	0.4918	0.3535	0.4783	0.4338	0.4918
311	0.0	0.765	0.8038	0.7623	0.7838	0.765
312	0.0	0.8894	0.5214	0.8491	0.5037	0.8894
313	0.0	0.4003	0.4449	0.4385	0.4137	0.4003
314	0.0	0.6155	0.4106	0.6859	0.3826	0.6155
315	0.0	0.3081	0.332	0.3188	0.3011	0.3081
316	0.0	0.3109	0.4595	0.3736	0.4103	0.3109
317	0.0	0.6726	0.2676	0.8247	0.2669	0.6726
318	0.0	0.6614	1.21	0.7776	0.961	0.6614
319	0.0	0.3966	0.2668	0.3352	0.2348	0.3966
320	0.0	0.5368	0.6387	0.5917	0.6071	0.5368
321	0.0	0.2952	0.2889	0.2695	0.3048	0.2952
322	0.0	0.235	0.3472	0.2746	0.3059	0.235
323	0.0	0.8788	0.3598	1.072	0.3292	0.8788
324	0.0	0.2445	0.3137	0.286	0.2616	0.2445
325	0.0	1.051	0.9607	1.266	0.8684	1.051
326	0.0	0.5461	0.736	0.5587	0.6811	0.5461
327	0.0	0.9235	0.1546	0.934	0.162	0.9235
328	0.0	0.3045	0.4311	0.3312	0.4034	0.3045
329	0.0	0.5229	0.2736	0.5237	0.2522	0.5229
330	0.0	0.2136	0.1934	0.2224	0.1845	0.2136
331	0.0	0.9424	0.7052	0.9912	0.6599	0.9424
332	0.0	0.4566	0.2781	0.3804	0.2868	0.4566
333	0.0	0.7923	0.755	0.9913	0.6304	0.7923
334	0.0	0.3963	0.4198	0.4289	0.3836	0.3963
335	0.0	0.7531	0.7606	0.7801	0.6918	0.7531
336	0.0	0.8089	0.6286	0.8198	0.5746	0.8089
337	0.0	0.8422	0.1595	1.03	0.1146	0.8422
338	0.0	0.7911	0.9516	0.857	0.8523	0.7911
339	0.0	0.3227	0.6296	0.4215	0.6316	0.3227
340	0.0	0.5554	0.4297	0.4884	0.4763	0.5554
341	0.0	0.2587	0.8445	0.2778	0.7759	0.2587
342	0.0	0.6613	0.3922	0.6976	0.3821	0.6613
343	0.0	0.6975	0.9772	0.8348	0.8436	0.6975
344	0.0	0.3556	0.2896	0.333	0.2918	0.3556
345	0.0	0.4944	0.3341	0.3604	0.3214	0.4944
346	0.0	0.7456	0.7965	0.8286	0.6774	0.7456
347	0.0	0.8069	0.4053	0.9562	0.436	0.8069
348	0.0	0.3323	0.5572	0.3342	0.5762	0.3323
349	0.0	0.4994	0.5059	0.473	0.4183	0.4994
350	0.0	0.4511	0.2979	0.4627	0.2714	0.4511
351	0.0	0.2736	0.3146	0.2607	0.3629	0.2736
352	0.0	0.4951	0.3541	0.4011	0.3434	0.4951
353	0.0	0.2134	0.5923	0.2348	0.5137	0.2134
354	0.0	0.4094	0.3792	0.4222	0.3958	0.4094
355	0.0	0.5318	0.5678	0.5809	0.5351	0.5318
356	0.0	0.3443	0.3719	0.3523	0.436	0.3443
357	0.0	0.1957	0.3092	0.2124	0.3019	0.1957
358	0.0	0.231	0.2937	0.2031	0.2775	0.231
359	0.0	0.807	0.5413	0.9746	0.4538	0.807
360	0.0	0.4073	0.2573	0.3962	0.2613	0.4073
361	0.0	0.6981	0.5254	0.7122	0.4992	0.6981
362	0.0	1.031	1.036	1.189	0.8023	1.031
363	0.0	0.6568	0.9774	0.6895	0.9407	0.6568
364	0.0	0.6121	0.4033	0.7024	0.3645	0.6121
365	0.0	0.33	0.7812	0.3237	0.7972	0.33
366	0.0	0.8083	0.5642	0.8467	0.4505	0.8083
367	0.0	0.2934	0.5914	0.3552	0.5349	0.2934
368	0.0	0.2576	0.1448	0.2454	0.1164	0.2576
369	0.0	0.4223	0.3363	0.3357	0.3338	0.4223
370	0.0	0.3725	0.5898	0.3544	0.6051	0.3725
371	0.0	0.7032	0.6713	0.7198	0.6572	0.7032
372	0.0	0.4307	0.2848	0.4215	0.304	0.4307
373	0.0	1.018	0.8112	1.175	0.7026	1.018
374	0.0	0.5427	0.7197	0.5251	0.6459	0.5427
375	0.0	0.3852	0.63	0.3807	0.5487	0.3852
376	0.0	0.6422	0.8688	0.6824	0.9066	0.6422
377	0.0	0.2297	0.2583	0.2503	0.2448	0.2297
378	0.0	0.9594	0.5077	1.052	0.3326	0.9594
379	0.0	0.3665	0.2868	0.3531	0.2619	0.3665
380	0.0	0.5431	0.3171	0.6138	0.2978	0.5431
381	0.0	0.3475	0.4442	0.3216	0.4654	0.3475
382	0.0	0.2757	0.5257	0.3162	0.4773	0.2757
383	0.0	0.373	0.607	0.3965	0.6026	0.373
384	0.0	0.2687	0.2993	0.2733	0.3218	0.2687
385	0.0	0.3373	0.2789	0.3483	0.2686	0.3373
386	0.0	0.5046	0.9568	0.5235	0.7904	0.5046
387	0.0	0.4859	0.3386	0.4415	0.3488	0.4859
388	0.0	0.5035	0.8881	0.5496	0.7496	0.5035
389	0.0	0.5083	0.2121	0.4449	0.2075	0.5083
390	0.0	0.1886	0.2597	0.2113	0.3076	0.1886
391	0.0	0.2965	0.4291	0.2729	0.4486	0.2965
392	0.0	0.6504	0.7691	0.8027	0.6459	0.6504
393	0.0	0.5558	0.2494	0.5737	0.2454	0.5558
394	0.0	0.3945	0.3722	0.4048	0.4009	0.3945
395	0.0	0.6383	0.3712	0.6896	0.4108	0.6383
396	0.0	0.2741	0.3209	0.2918	0.3366	0.2741
397	0.0	0.3127	0.4477	0.3187	0.4839	0.3127
398	0.0	0.3992	0.2924	0.4265	0.2489	0.3992
399	0.0	0.4281	0.6179	0.3571	0.6379	0.4281
400	0.0	0.3349	0.2804	0.313	0.2026	0.3349
401	0.0	0.4257	0.5258	0.4524	0.5029	0.4257
402	0.0	0.5704	0.7745	0.7378	0.7059	0.5704
403	0.0	0.5028	0.3695	0.5073	0.3598	0.5028
404	0.0	0.2549	0.3383	0.258	0.3323	0.2549
405	0.0	0.2628	0.2469	0.258	0.2697	0.2628
406	0.0	0.6035	0.9416	0.6595	0.7885	0.6035
407	0.0	0.3797	0.4559	0.3444	0.4773	0.3797
408	0.0	0.3452	0.214	0.3292	0.2182	0.3452
409	0.0	0.371	0.7328	0.4125	0.6216	0.371
410	0.0	0.2149	0.217	0.2239	0.2096	0.2149
411	0.0	0.3407	0.6706	0.3437	0.6751	0.3407
412	0.0	0.3381	0.6774	0.3508	0.7069	0.3381
413	0.0	0.8753	0.6434	1.162	0.553	0.8753
414	0.0	0.3682	0.5379	0.3484	0.568	0.3682
415	0.0	0.3301	0.6857	0.3905	0.7242	0.3301
416	0.0	0.6835	0.7358	0.7839	0.6558	0.6835
417	0.0	0.4436	0.4259	0.4793	0.3731	0.4436
418	0.0	0.9795	0.6192	1.143	0.5684	0.9795
419	0.0	0.3643	0.2592	0.3235	0.2562	0.3643
420	0.0	0.264	0.3025	0.2669	0.3015	0.264
421	0.0	0.3231	0.2741	0.2861	0.2975	0.3231
422	0.0	0.7136	0.7775	0.8146	0.6772	0.7136
423	0.0	0.4007	0.6947	0.3322	0.6276	0.4007
424	0.0	0.6611	1.143	0.669	1.026	0.6611
425	0.0	0.6434	0.2773	0.7812	0.3086	0.6434
426	0.0	0.3901	0.3398	0.4323	0.3048	0.3901
427	0.0	0.7837	0.4877	0.9616	0.4495	0.7837
428	0.0	0.4236	0.3059	0.4187	0.2665	0.4236
429	0.0	0.8318	0.6647	0.9499	0.58	0.8318
430	0.0	0.7836	0.6813	0.9807	0.5978	0.7836
431	0.0	0.5984	0.5212	0.7226	0.4895	0.5984
432	0.0	0.5057	0.3021	0.5536	0.2832	0.5057
433	0.0	0.7113	0.5144	0.6835	0.5294	0.7113
434	0.0	0.273	0.2417	0.2992	0.2561	0.273
