Step	Loss
731	3.8923
732	2.3298
733	2.7456
734	2.123
735	3.9293
736	2.8133
737	3.7118
738	1.4782
739	4.6003
740	3.9097
741	1.4497
742	3.0688
743	2.7635
744	3.6545
745	3.9878
746	3.6674
747	3.7338
748	4.2485
749	3.8264
750	4.7542
751	3.4509
752	4.1307
753	3.5826
754	4.4811
755	3.8989
756	3.4373
757	3.9367
758	3.927
759	2.091
760	3.8772
761	3.4811
762	2.7789
763	3.7587
764	3.8829
765	2.1755
766	3.283
767	3.2582
768	3.7878
769	5.5173
770	2.7087
771	3.7637
772	2.0646
773	4.6737
774	1.9367
775	0.0464
776	3.4113
777	3.7942
778	3.229
779	0.9588
780	3.5487
781	1.2466
782	3.7606
783	3.6278
784	1.0722
785	1.6041
786	3.8686
787	4.3777
788	3.3948
789	1.8123
790	3.9574
791	2.6786
792	4.0497
793	3.9077
794	3.5464
795	1.6857
796	3.237
797	3.8824
798	1.8859
799	3.5064
800	3.9267
801	3.4693
802	2.6956
803	1.9094
804	3.8079
805	1.427
806	0.4046
807	3.2263
808	5.3032
809	4.1499
810	3.519
811	4.398
812	2.1584
813	4.3092
814	2.8419
815	4.1128
816	3.4507
817	3.0422
818	0.4097
819	4.1396
820	3.7716
821	0.5066
822	0.5466
823	3.8017
824	3.8478
825	1.6107
826	3.135
827	1.4898
828	3.6584
829	3.4889
830	4.4819
831	4.0497
832	3.7393
833	2.8626
834	2.5429
835	3.8106
836	2.3145
837	2.7234
838	2.1365
839	3.801
840	2.7859
841	3.7941
842	1.3922
843	4.5807
844	3.8163
845	1.3384
846	3.1534
847	2.8376
848	3.6499
849	3.9352
850	3.6428
851	3.6827
852	4.1864
853	3.8672
854	4.6328
855	3.3457
856	4.09
857	3.6146
858	4.5332
859	3.8967
860	3.2854
861	3.8696
862	3.9252
863	2.4147
864	3.8968
865	3.2774
866	2.7066
867	3.8031
868	3.7303
869	2.1243
870	3.2346
871	3.2261
872	3.6267
873	5.3787
874	2.4048
875	3.4244
876	2.3145
877	4.7052
878	1.7861
879	0.0807
880	3.3155
881	3.776
882	3.1801
883	1.0291
884	3.4538
885	1.5004
886	3.5461
887	3.6436
888	0.8301
889	1.4292
890	3.8427
891	4.2177
892	3.3359
893	1.6575
894	4.1343
895	2.7543
896	3.7618
897	3.7044
898	3.472
899	1.7818
900	3.1472
901	3.9058
902	1.7073
903	3.364
904	3.8759
905	3.4439
906	2.7694
907	1.9792
908	3.8691
909	1.4496
910	0.5689
911	3.2852
912	5.32
913	3.9942
914	3.5726
915	4.131
916	2.0172
917	4.389
918	2.858
919	3.9453
920	3.3772
921	2.9538
922	0.3896
923	4.1513
924	3.783
925	0.5641
926	1.3676
927	3.7034
928	3.6901
929	1.6897
930	3.0961
931	1.6595
932	3.5985
933	3.5325
934	4.4668
935	4.0458
936	3.6049
937	3.2448
938	2.2961
939	3.8627
940	2.2163
941	2.5105
942	2.0832
943	3.8134
944	2.7571
945	4.1164
946	1.5278
947	4.3736
948	3.8293
949	1.3594
950	3.0006
951	2.6308
952	3.6543
953	3.9844
954	3.5239
955	3.6673
956	4.2976
957	3.7081
958	4.6364
959	3.459
960	4.0023
961	3.5764
962	4.7368
963	3.8347
964	3.2543
965	3.8923
966	3.8674
967	2.1218
968	3.878
969	3.3881
970	2.8135
971	3.7085
972	3.6544
973	2.0658
974	3.0238
975	3.2731
976	3.6689
977	5.014
978	2.7376
979	3.5843
980	1.9853
981	4.5517
982	1.6079
983	0.0882
984	3.3515
985	3.7434
986	3.1021
987	0.9126
988	3.4496
989	1.3195
990	3.5376
991	3.5507
992	0.9145
993	1.4378
994	3.7816
995	4.1082
996	3.4539
997	1.6719
998	4.1444
999	2.7852
1000	3.8089
1001	3.6842
1002	3.506
1003	1.7256
1004	3.164
1005	3.9024
1006	1.5939
1007	3.5172
1008	3.8019
1009	3.3228
1010	2.5716
1011	1.8447
1012	3.7286
1013	1.3189
1014	0.7516
1015	3.2499
1016	5.2379
1017	3.8782
1018	3.4886
1019	4.3009
1020	1.9174
1021	4.2643
1022	2.9277
1023	3.9813
1024	3.2883
1025	3.1792
1026	0.2828
1027	4.1659
1028	3.737
1029	0.6766
1030	1.1409
1031	3.6061
1032	3.7436
1033	1.6179
1034	2.9721
1035	1.2834
1036	3.6233
1037	3.4497
1038	4.4721
1039	3.9904
1040	3.5227
