Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
142	0.01813	0.04215	0.4677	1.296	0.5744	1.356
143	0.02439	0.01939	0.5894	0.4402	0.6863	0.6541
144	0.03499	0.02878	0.8964	0.7137	1.111	0.7808
145	0.03498	0.04992	0.9758	1.449	0.9398	1.487
146	0.03788	0.02732	0.9626	0.7111	1.169	0.8152
147	0.02445	0.03344	0.6929	0.9515	0.6509	0.8504
148	0.02619	0.03176	0.6752	0.8465	0.7682	1.164
149	0.02685	0.01535	0.6995	0.3889	0.6802	0.506
150	0.04342	0.05165	1.277	1.54	1.253	1.911
151	0.04024	0.05093	1.101	1.561	1.159	1.601
152	0.01695	0.02213	0.447	0.5645	0.4747	0.6602
153	0.04328	0.035	1.249	1.063	1.188	1.328
154	0.0356	0.03577	0.9723	0.9494	0.9281	1.002
155	0.04025	0.05437	1.092	1.605	1.129	1.777
156	0.05519	0.02794	1.803	0.7736	1.514	0.8395
157	0.0331	0.04807	0.8693	1.432	0.8466	1.51
158	0.04387	0.03534	1.275	1.028	1.305	0.9421
159	0.02678	0.0366	0.702	1.034	0.6994	0.9509
160	0.04511	0.03744	1.274	1.051	1.185	1.161
161	0.02034	0.02533	0.5003	0.6139	0.5971	0.8047
162	0.02572	0.01422	0.6686	0.3294	0.8818	0.45
163	0.01657	0.02608	0.4197	0.7019	0.5577	0.8371
164	0.03545	0.05764	0.978	1.98	1.161	1.814
165	0.03528	0.04598	0.9679	1.439	0.9219	1.5
166	0.02648	0.04246	0.7162	1.165	0.7281	1.226
167	0.02826	0.0383	0.7268	1.064	0.7688	1.114
168	0.03674	0.02844	1.024	0.7744	0.9539	0.6751
169	0.02034	0.02265	0.5228	0.6619	0.5319	0.6355
170	0.02693	0.04274	0.7613	1.234	0.7456	1.495
171	0.04972	0.03103	1.531	0.8835	1.292	0.7951
172	0.03751	0.02776	1.079	0.7201	1.24	0.7818
173	0.0291	0.02102	0.7455	0.4995	0.9629	0.7244
174	0.02939	0.0499	0.7922	1.381	0.8927	1.586
175	0.02124	0.04279	0.5321	1.165	0.544	1.404
176	0.02218	0.02215	0.5561	0.5192	0.6773	0.8666
177	0.03224	0.02434	0.867	0.6098	0.9712	0.7548
178	0.05403	0.04699	1.75	1.333	1.636	1.463
179	0.02529	0.02776	0.6539	0.71	0.689	0.7737
180	0.03533	0.02922	0.9598	0.7523	0.8962	0.8229
181	0.02363	0.01577	0.5886	0.4312	0.7088	0.58
182	0.03264	0.04176	0.8392	1.173	0.8784	1.219
183	0.02541	0.01582	0.6516	0.4458	0.7777	0.5799
184	0.04904	0.02928	1.568	0.8216	1.211	0.8736
185	0.02523	0.04048	0.6502	1.018	0.6419	1.343
186	0.02595	0.01728	0.6514	0.4311	0.8229	0.5135
187	0.04238	0.03191	1.109	0.8538	1.593	1.127
188	0.04601	0.0308	1.309	0.7889	1.264	0.8078
189	0.03317	0.03286	0.9216	0.8899	0.9849	0.9845
190	0.02996	0.02659	0.8229	0.8102	0.9146	0.8476
191	0.02263	0.02943	0.6377	0.8115	0.6196	0.7498
192	0.01674	0.05745	0.4343	1.846	0.4389	1.97
193	0.04671	0.0146	1.376	0.3826	1.243	0.4795
194	0.03318	0.05264	0.8813	1.575	0.9877	1.664
195	0.02912	0.03498	0.7549	0.9174	0.7108	0.8848
196	0.0308	0.02701	1.201	0.7739	1.037	1.006
197	0.02281	0.02362	0.6092	0.5849	0.8468	0.8585
198	0.04244	0.03668	1.201	1.002	1.148	1.037
199	0.02252	0.02307	0.5809	0.5847	0.6339	0.6856
200	0.02217	0.035	0.6	0.9942	0.7246	0.9893
201	0.01796	0.01891	0.4705	0.5138	0.5424	0.6045
202	0.01308	0.01918	0.3335	0.5406	0.3554	0.6037
203	0.02207	0.02546	0.5552	0.7252	0.5686	0.8639
204	0.02979	0.061	0.8888	1.931	0.8526	2.056
205	0.0423	0.03013	1.224	0.8096	1.134	0.8837
206	0.02215	0.03338	0.6311	0.9256	0.6614	1.072
207	0.04123	0.03896	1.066	0.9814	1.43	1.548
208	0.01345	0.0491	0.3418	1.302	0.408	1.746
209	0.009295	0.01633	0.2139	0.4192	0.3183	0.4998
210	0.03115	0.04209	0.7907	1.145	0.9507	1.291
211	0.03119	0.0242	0.8002	0.6176	1.015	0.8209
212	0.02736	0.02514	0.7245	0.6587	0.6977	0.8442
213	0.02064	0.02415	0.505	0.5797	0.5349	0.8137
214	0.02761	0.0364	0.7182	0.9981	0.7678	0.9903
215	0.03465	0.05498	0.9225	2.077	0.9561	1.982
216	0.02872	0.04152	0.7545	1.151	0.8412	1.114
217	0.03201	0.03167	0.8714	0.8691	0.978	0.9222
218	0.04439	0.04521	1.242	1.276	1.203	1.291
219	0.04105	0.04393	1.152	1.281	1.099	1.311
220	0.03106	0.03711	0.821	0.9688	0.8584	1.124
221	0.01006	0.04767	0.2676	1.405	0.4541	1.878
222	0.03331	0.02581	1.089	0.8355	1.131	0.9949
223	0.03438	0.03841	0.9731	1.248	0.9147	1.422
224	0.03496	0.01777	0.9592	0.4672	0.9339	0.5013
225	0.048	0.04228	1.433	1.293	1.239	1.262
226	0.03779	0.04205	0.9465	1.14	1.189	1.428
227	0.03276	0.03761	0.8303	1.06	1.025	1.066
228	0.02266	0.02764	0.5505	0.7072	0.7178	1.103
229	0.02486	0.05012	0.675	1.475	0.6242	1.924
230	0.02306	0.02975	0.5985	0.8065	0.8355	0.7623
231	0.0321	0.02845	0.8647	0.7285	0.7963	0.7413
232	0.0338	0.03331	0.9058	0.8681	0.9939	0.963
233	0.02858	0.04279	0.7343	1.227	0.8162	1.334
234	0.03133	0.03015	0.8307	0.7729	0.7753	0.8651
235	0.03566	0.03537	0.9661	0.9572	0.9714	0.995
236	0.02055	0.02342	0.5222	0.592	0.5979	0.7349
237	0.02557	0.01229	0.6326	0.3293	0.7189	0.431
238	0.03837	0.03843	0.9744	1.094	1.218	1.088
239	0.04142	0.04462	1.215	1.327	1.102	1.388
240	0.02484	0.03131	0.6245	0.8003	0.7439	0.8986
241	0.02306	0.02805	0.5955	0.8005	0.7462	1.251
242	0.03743	0.04338	1.091	1.311	0.9749	1.268
243	0.02814	0.04681	0.7536	1.438	0.7567	1.288
244	0.03374	0.0258	0.8965	0.6871	0.9652	0.7735
245	0.02033	0.01905	0.5249	0.4597	0.7056	0.6586
246	0.05082	0.04832	1.559	1.412	1.561	1.545
247	0.0225	0.02145	0.5577	0.5258	0.6948	0.659
248	0.032	0.03315	0.8194	0.916	0.9202	0.8519
249	0.02965	0.05049	0.7974	1.45	0.755	1.545
250	0.02126	0.01948	0.5534	0.4987	0.5866	0.5002
251	0.03435	0.03232	0.9029	0.9222	0.8992	0.8063
252	0.02475	0.01513	0.6257	0.3944	0.7219	0.4539
253	0.0214	0.01869	0.5307	0.4614	0.7118	0.6749
254	0.03482	0.03814	0.9344	1.048	0.9078	1.084
255	0.03125	0.03989	0.7995	1.148	0.8859	1.198
256	0.02674	0.01102	0.6544	0.2755	0.8425	0.3558
257	0.04402	0.02766	1.292	0.7693	1.21	0.9591
258	0.0391	0.03446	1.069	0.9232	1.123	0.8852
259	0.03757	0.04974	1.011	1.514	1.038	1.576
260	0.04035	0.01199	1.234	0.3176	1.149	0.3913
261	0.04139	0.04317	1.235	1.335	1.196	1.335
262	0.02561	0.03559	0.6919	0.9481	0.661	0.9692
263	0.03979	0.04256	1.093	1.187	1.056	1.157
264	0.04665	0.03809	1.465	1.037	1.29	1.042
265	0.02092	0.02367	0.489	0.5886	0.6107	0.6982
266	0.01703	0.01421	0.4448	0.3498	0.5167	0.4087
267	0.04412	0.02634	1.391	0.7085	1.24	0.6843
268	0.03543	0.03713	0.9893	1.034	1.126	1.028
269	0.03098	0.03987	0.8262	1.137	0.7437	1.161
270	0.03068	0.03194	0.8012	0.8321	0.9207	0.9812
271	0.04798	0.02974	1.507	0.8144	1.357	0.828
272	0.04073	0.04365	1.204	1.252	1.056	1.234
273	0.02382	0.01613	0.7351	0.4081	0.6504	0.4007
274	0.03707	0.04167	1.078	1.144	1.051	1.35
275	0.02756	0.04076	0.7102	1.193	0.6433	1.092
276	0.03692	0.03026	0.9889	0.7953	1.113	0.8949
277	0.01405	0.02947	0.3466	0.7798	0.5308	1.132
278	0.02224	0.04195	0.5728	1.096	0.5496	1.276
279	0.02189	0.04012	0.5629	0.9983	0.5336	1.37
280	0.01895	0.0159	0.4821	0.3759	0.5931	0.4687
281	0.02617	0.02402	0.6758	0.6122	0.7066	0.7174
282	0.0446	0.05418	1.321	1.922	1.41	2.247
283	0.02007	0.02397	0.5525	0.6033	0.597	0.7084
284	0.02731	0.03973	0.7322	1.09	0.773	1.075
285	0.03189	0.01054	0.9057	0.2485	0.8546	0.3145
286	0.04074	0.03463	1.192	0.9629	1.13	0.9119
287	0.03105	0.02395	0.8617	0.6138	0.8791	0.7694
288	0.03848	0.03146	1.122	0.9265	1.036	0.7944
289	0.02622	0.04367	0.6577	1.097	0.7035	1.653
290	0.02016	0.01792	0.5303	0.4816	0.5212	0.6107
291	0.04205	0.0374	1.067	0.9649	1.341	1.061
292	0.03877	0.03064	1.028	0.767	1.14	0.7716
293	0.03951	0.03991	1.134	1.077	1.001	1.385
294	0.02311	0.02364	0.6547	0.6226	0.7103	0.7124
295	0.02553	0.02942	0.6549	0.7668	0.7467	0.6817
296	0.06712	0.04064	2.394	1.17	2.096	1.677
297	0.0151	0.03068	0.3962	0.8396	0.4455	0.9339
298	0.03713	0.05961	1.035	1.855	1.086	1.956
299	0.01894	0.03464	0.4655	0.9411	0.5038	0.9721
300	0.01382	0.02786	0.4185	0.8331	0.4347	1.031
301	0.02546	0.02044	0.6158	0.4604	0.8409	0.7548
302	0.03529	0.03388	0.9568	0.9078	0.9254	0.9469
303	0.0199	0.02323	0.4791	0.5662	0.5375	0.6653
304	0.0331	0.01611	0.9236	0.4021	0.8955	0.4683
305	0.02019	0.01884	0.5942	0.5352	0.5783	0.6398
306	0.01309	0.01793	0.3085	0.4699	0.3821	0.5001
307	0.03285	0.0184	0.8179	0.5837	1.002	0.6281
308	0.03293	0.04677	0.8779	1.315	0.8074	1.372
309	0.04846	0.03632	1.513	1.031	1.455	1.087
310	0.0285	0.02852	0.7503	0.755	0.8418	0.8087
311	0.02051	0.03652	0.5223	0.9786	0.6204	1.188
312	0.01968	0.04824	0.5426	1.486	0.6205	1.933
313	0.03371	0.02345	0.8725	0.5889	1.175	0.669
314	0.02113	0.02559	0.527	0.6893	0.5552	0.728
315	0.01763	0.01396	0.4872	0.3497	0.5088	0.4425
316	0.01655	0.01748	0.4176	0.4406	0.4743	0.4832
317	0.0227	0.02234	0.5434	0.5122	0.7872	0.7382
318	0.03656	0.04157	0.9974	1.274	0.8931	1.194
319	0.04932	0.05258	1.485	1.582	1.528	1.934
320	0.03074	0.0476	0.7903	1.357	0.8557	1.356
321	0.03208	0.02472	0.9192	0.6239	0.9639	0.8017
322	0.03959	0.06035	1.108	1.886	1.104	1.862
323	0.03531	0.04496	1.04	1.292	0.9568	1.356
324	0.0277	0.03612	0.703	0.9467	0.7386	1.195
325	0.04515	0.04454	1.4	1.408	1.612	1.949
326	0.04245	0.02974	1.436	0.8773	1.522	0.8903
327	0.02604	0.05061	0.6995	1.621	0.6836	1.727
328	0.02212	0.01633	0.5527	0.435	0.676	0.4516
329	0.03403	0.03736	0.9315	1.036	0.9104	0.9991
330	0.03222	0.0416	0.8168	1.098	0.9178	1.297
331	0.05903	0.03874	1.866	1.046	1.929	1.079
332	0.01984	0.0223	0.4745	0.581	0.622	0.8655
333	0.03885	0.03834	1.124	1.087	1.22	1.792
334	0.03053	0.01966	0.814	0.4935	0.9099	0.6664
335	0.05319	0.04363	1.64	1.255	1.642	1.499
336	0.03744	0.03519	0.9182	0.8901	1.279	1.218
337	0.03712	0.04571	1.033	1.418	1.219	1.283
338	0.04144	0.04367	1.157	1.278	1.075	1.271
339	0.03499	0.05583	0.9515	1.73	0.8695	1.726
340	0.02829	0.02654	0.7226	0.7482	0.7984	0.8414
341	0.02111	0.01129	0.536	0.2787	0.6848	0.3103
342	0.03371	0.03581	0.837	0.8787	0.9997	1.199
343	0.03614	0.0423	0.9922	1.244	0.9256	1.255
344	0.04112	0.03426	1.218	0.9305	1.16	0.8387
345	0.0247	0.02766	0.6559	0.7259	0.7093	1.499
346	0.04098	0.04708	1.188	1.306	1.152	1.35
347	0.03352	0.02833	0.9054	0.8156	0.9396	0.7021
348	0.0296	0.01894	0.7943	0.4686	0.8706	0.5888
349	0.0205	0.02241	0.4947	0.5349	0.7474	0.8967
350	0.04466	0.04757	1.302	1.465	1.525	1.514
351	0.0187	0.01686	0.4218	0.3942	0.5243	0.5476
352	0.04136	0.028	1.193	0.6983	1.153	0.736
353	0.02844	0.04528	0.7429	1.378	0.7094	1.274
354	0.02296	0.01431	0.5786	0.36	0.6266	0.3857
355	0.02275	0.05617	0.561	1.828	0.5554	1.96
356	0.02955	0.02342	0.7782	0.5764	0.8481	0.7277
357	0.01114	0.01352	0.2894	0.3582	0.389	0.6346
358	0.03218	0.05196	0.8855	1.65	0.8433	1.439
359	0.03582	0.0415	0.9995	1.18	1.101	1.17
360	0.01955	0.03177	0.547	0.8247	0.5789	1.051
361	0.03507	0.03503	1.001	0.9134	1.255	1.066
362	0.03888	0.0539	1.097	1.657	0.983	1.676
363	0.04325	0.04667	1.23	1.411	1.166	1.425
364	0.01186	0.03527	0.2823	1.105	0.4839	1.095
365	0.02584	0.04512	0.6717	1.266	0.7293	1.467
366	0.03401	0.03486	0.9406	0.9115	0.8535	0.979
367	0.033	0.01724	0.9619	0.4383	0.9064	0.4253
368	0.03827	0.03794	1.169	1.007	1.041	1.102
369	0.02584	0.01789	0.598	0.4109	0.9046	0.5903
370	0.02231	0.01635	0.6068	0.3884	0.935	0.559
371	0.04354	0.038	1.268	1.127	1.146	1.231
372	0.03483	0.02053	0.9066	0.5118	0.9488	0.6171
373	0.02989	0.03884	0.7732	1.138	0.748	1.269
374	0.03377	0.0273	0.9181	0.7365	0.8482	0.9429
375	0.03037	0.02323	0.8079	0.5789	0.7528	0.6177
376	0.02554	0.03715	0.6811	1.055	0.7004	0.8864
377	0.01745	0.01455	0.5109	0.3918	0.4705	0.3901
378	0.04352	0.03952	1.271	1.136	1.371	1.653
379	0.02913	0.03159	0.8136	0.8747	0.8341	0.8279
380	0.02934	0.02354	0.8165	0.5925	1.124	0.8576
381	0.02039	0.02296	0.5019	0.6083	0.6474	0.8092
382	0.02616	0.02132	0.6985	0.5925	0.7678	0.6432
383	0.04917	0.02713	1.498	0.7281	1.397	0.7875
384	0.0238	0.01635	0.6016	0.4053	0.6205	0.5506
385	0.02617	0.02031	0.7509	0.5239	0.8113	0.6811
386	0.04049	0.05601	1.183	2.407	1.117	2.232
387	0.02215	0.02258	0.5782	0.5615	0.673	0.6261
388	0.02369	0.02873	0.6314	0.7464	0.6275	0.8076
389	0.01496	0.01266	0.3712	0.3182	0.396	0.4838
390	0.02896	0.04529	0.8315	1.315	0.7344	1.277
391	0.0221	0.01312	0.5623	0.3507	0.6429	0.4204
392	0.03659	0.03394	1.174	0.934	1.01	0.9286
393	0.04144	0.02901	1.185	0.7833	1.144	0.9474
394	0.02361	0.01578	0.6567	0.4366	0.7765	0.4889
395	0.02807	0.02578	0.6795	0.6609	0.8103	0.7041
396	0.03559	0.0315	0.9841	0.8236	0.9387	0.8164
397	0.03205	0.04431	0.8601	1.344	0.9242	1.501
398	0.02042	0.02728	0.5489	0.7427	0.5481	0.8735
399	0.03256	0.04004	0.8816	1.076	0.9	1.098
400	0.03653	0.04638	1.091	1.278	1.118	1.775
401	0.01326	0.01589	0.3606	0.4053	0.3701	0.5011
402	0.04284	0.03974	1.221	1.099	1.143	1.125
403	0.03173	0.04377	0.8298	1.295	0.7959	1.322
404	0.05016	0.02189	1.496	0.6202	1.396	0.7217
405	0.03268	0.01451	0.8862	0.3273	0.8479	0.6413
406	0.04274	0.03912	1.249	1.09	1.268	1.047
407	0.01408	0.02373	0.3477	0.5995	0.3843	0.7048
408	0.03566	0.02274	0.878	0.5839	1.257	0.7594
409	0.03536	0.01924	0.9492	0.5046	0.967	0.7092
410	0.01319	0.01154	0.3407	0.27	0.4497	0.3669
411	0.02863	0.01446	0.7273	0.3749	0.7503	0.5144
412	0.03533	0.02641	0.8925	0.6689	1.051	0.6353
413	0.04192	0.03988	1.227	1.142	1.27	1.056
414	0.02781	0.02152	0.699	0.5238	0.8025	0.6011
415	0.02515	0.04095	0.6842	1.091	0.6546	1.25
416	0.03782	0.04009	1.145	1.212	1.348	1.606
417	0.01961	0.02239	0.5287	0.6058	0.5225	0.7103
418	0.04419	0.03953	1.298	1.121	1.569	1.06
419	0.0209	0.02011	0.5537	0.5158	0.5536	0.608
420	0.03229	0.01413	0.8625	0.342	0.8689	0.484
421	0.0223	0.01648	0.5512	0.4042	0.5866	0.4632
422	0.03439	0.03268	0.9941	0.8816	0.9554	0.9187
423	0.05612	0.05857	1.624	1.834	1.639	1.934
424	0.03	0.02792	0.7648	0.7076	0.8103	0.8232
