Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
161	0.07916	0.0	1.742	1.308	0.9832	0.9277
162	0.05051	0.0	0.7479	1.195	0.6316	0.8852
163	0.09144	0.0	1.332	1.313	1.225	1.176
164	0.08834	0.0	1.567	0.8844	1.17	0.7042
165	0.08125	0.0	1.214	1.513	1.189	1.581
166	0.08479	0.0	1.237	1.316	1.157	1.253
167	0.08065	0.0	1.298	1.17	1.128	1.077
168	0.07879	0.0	1.109	1.487	1.046	1.38
169	0.0894	0.0	1.612	1.773	1.239	1.335
170	0.07562	0.0	1.016	1.267	1.018	1.325
171	0.06431	0.0	0.9166	1.653	0.8781	1.382
172	0.09621	0.0	1.689	1.494	1.304	1.272
173	0.06182	0.0	1.094	1.554	0.742	0.9624
174	0.07519	0.0	1.207	1.086	1.033	0.9637
175	0.1082	0.0	1.872	1.776	1.546	1.515
176	0.08794	0.0	2.012	1.971	1.114	1.14
177	0.06951	0.0	1.229	1.078	0.9643	0.7176
178	0.08441	0.0	1.312	1.261	1.225	1.489
179	0.07929	0.0	1.557	3.016	0.9866	1.345
180	0.08505	0.0	1.374	1.001	1.098	1.164
181	0.09562	0.0	1.657	1.576	1.282	1.267
182	0.06266	0.0	0.9317	1.515	0.8223	1.413
183	0.08447	0.0	1.359	1.818	1.121	1.347
184	0.09926	0.0	1.523	1.718	1.551	1.801
185	0.09473	0.0	1.718	1.594	1.292	1.368
186	0.07266	0.0	1.461	2.223	0.9894	1.41
187	0.1101	0.0	1.734	1.907	1.538	1.647
188	0.08331	0.0	1.391	1.315	1.097	1.172
189	0.08927	0.0	1.319	1.318	1.28	1.253
190	0.07325	0.0	1.263	1.379	0.965	1.336
191	0.09992	0.0	1.538	1.345	1.382	1.181
192	0.0995	0.0	1.493	2.386	1.407	1.994
193	0.0977	0.0	1.811	2.035	1.342	1.562
194	0.09665	0.0	1.496	1.466	1.492	1.497
195	0.06995	0.0	0.9957	1.498	0.9291	1.459
196	0.1028	0.0	1.55	1.351	1.554	1.36
197	0.06653	0.0	1.439	2.243	0.8382	1.292
198	0.07498	0.0	1.057	0.8978	0.9812	0.844
199	0.07786	0.0	1.361	2.026	1.016	1.53
200	0.08352	0.0	1.384	1.016	1.175	0.8921
201	0.08831	0.0	1.649	1.283	1.245	1.286
202	0.04973	0.0	0.6592	1.231	0.6478	1.1
203	0.1029	0.0	1.556	1.782	1.413	1.537
204	0.06901	0.0	1.057	1.427	0.9258	1.074
205	0.09742	0.0	1.621	0.7398	1.409	0.801
206	0.07133	0.0	1.327	1.298	1.016	1.003
207	0.08644	0.0	1.529	1.162	1.234	0.9307
208	0.07487	0.0	1.21	0.8975	0.9794	0.7874
209	0.05161	0.0	0.9357	1.389	0.7146	1.045
210	0.08957	0.0	1.353	0.8423	1.222	0.7822
211	0.08564	0.0	1.352	1.951	1.231	1.398
212	0.09292	0.0	1.673	1.591	1.217	1.301
213	0.06375	0.0	1.383	1.411	0.8417	0.963
214	0.05429	0.0	0.7805	1.195	0.7031	1.066
215	0.09181	0.0	1.338	1.407	1.273	1.558
216	0.08505	0.0	1.355	1.791	1.173	1.447
217	0.05469	0.0	0.8669	0.8304	0.6692	0.7983
218	0.06647	0.0	0.9302	0.9609	0.8739	1.071
219	0.08133	0.0	1.177	1.329	1.152	1.243
220	0.07521	0.0	1.105	1.139	1.028	1.053
221	0.09963	0.0	1.465	1.564	1.599	1.907
222	0.06449	0.0	1.021	1.831	0.8322	1.627
223	0.07162	0.0	1.045	1.212	0.935	1.574
224	0.06652	0.0	1.097	1.665	0.8276	1.321
225	0.07117	0.0	1.082	1.267	0.9748	1.146
226	0.09664	0.0	1.592	1.304	1.387	1.276
227	0.1046	0.0	1.844	0.681	1.505	0.7266
228	0.08516	0.0	1.783	1.74	1.069	0.9262
229	0.082	0.0	1.232	1.249	1.066	1.219
230	0.09083	0.0	1.612	1.301	1.261	1.1
231	0.07364	0.0	1.016	0.791	0.9742	0.7636
232	0.09798	0.0	1.765	1.647	1.362	1.318
233	0.07465	0.0	1.082	0.7381	0.9922	0.7117
234	0.06456	0.0	0.9761	1.039	0.8659	0.9694
235	0.07749	0.0	1.145	0.9615	1.088	0.8249
236	0.09829	0.0	1.793	1.021	1.322	0.67
237	0.09608	0.0	1.575	1.341	1.329	1.116
238	0.09865	0.0	1.565	2.023	1.357	1.692
239	0.07475	0.0	1.089	1.147	1.025	1.115
240	0.08934	0.0	1.338	1.439	1.239	1.321
241	0.117	0.0	1.933	1.35	1.643	1.211
242	0.05164	0.0	0.8035	0.7802	0.6701	0.7112
243	0.08714	0.0	1.239	1.562	1.207	1.253
244	0.09929	0.0	1.417	1.424	1.361	1.132
245	0.05466	0.0	0.8478	1.075	0.7307	1.056
246	0.09856	0.0	1.321	1.364	1.407	1.048
247	0.09051	0.0	2.31	1.508	1.168	0.9592
248	0.07013	0.0	1.05	1.335	0.9312	1.053
249	0.07725	0.0	1.115	0.9609	1.061	0.8828
250	0.08993	0.0	1.494	1.002	1.189	0.7843
251	0.07993	0.0	1.423	0.8334	1.055	0.756
252	0.07759	0.0	1.774	1.141	1.075	0.7186
253	0.08497	0.0	1.665	1.492	1.125	1.148
254	0.08794	0.0	1.251	0.902	1.302	0.9929
255	0.0553	0.0	0.8204	0.9203	0.7028	0.8118
256	0.0634	0.0	0.9045	1.691	0.8826	1.522
257	0.101	0.0	1.65	1.628	1.371	1.353
258	0.07249	0.0	1.008	1.089	0.9447	1.101
259	0.06857	0.0	0.9232	1.443	0.9535	1.319
260	0.07923	0.0	1.261	0.9949	1.029	0.9396
261	0.06821	0.0	0.9438	1.086	0.9028	1.0
262	0.08257	0.0	1.144	0.9943	1.116	1.015
263	0.06744	0.0	1.05	0.6085	0.9075	0.6293
264	0.08981	0.0	1.377	1.274	1.238	1.216
265	0.07082	0.0	1.539	0.739	0.8923	0.6403
266	0.07568	0.0	1.333	1.6	0.966	1.318
267	0.08108	0.0	1.189	1.352	1.135	1.332
268	0.08198	0.0	1.356	1.408	1.079	1.331
269	0.07136	0.0	0.9959	1.352	1.027	1.196
270	0.07092	0.0	0.9631	1.106	0.9469	1.073
271	0.08223	0.0	1.391	1.306	1.224	1.289
272	0.08299	0.0	1.359	1.276	1.138	1.372
273	0.07506	0.0	1.459	1.434	1.077	1.194
274	0.06499	0.0	1.012	1.177	0.9238	1.089
275	0.0946	0.0	1.501	1.157	1.261	1.086
276	0.0968	0.0	1.649	1.419	1.302	1.329
277	0.05472	0.0	0.8561	1.399	0.6832	0.9835
278	0.07925	0.0	1.264	1.218	1.124	1.064
279	0.09999	0.0	1.545	1.225	1.419	1.096
280	0.07547	0.0	1.413	1.267	0.9257	0.9883
281	0.04822	0.0	0.7143	1.113	0.615	0.9027
282	0.07815	0.0	1.187	1.388	1.067	1.126
283	0.07697	0.0	1.926	0.818	0.9604	0.9924
284	0.1033	0.0	1.676	1.693	1.428	1.538
285	0.05636	0.0	0.8606	1.366	0.7752	1.244
286	0.09635	0.0	1.428	1.152	1.349	1.01
287	0.07622	0.0	1.351	1.479	1.059	1.339
288	0.07403	0.0	1.11	1.084	1.009	1.092
289	0.09073	0.0	1.3	1.328	1.25	1.092
290	0.07224	0.0	1.408	1.923	0.921	1.11
291	0.09851	0.0	1.561	1.359	1.365	1.18
292	0.09373	0.0	1.494	0.9918	1.289	1.036
293	0.07517	0.0	1.123	0.8022	1.007	0.6647
294	0.05863	0.0	0.9762	1.258	0.7241	1.147
295	0.06591	0.0	0.9344	1.439	0.846	1.305
296	0.08591	0.0	1.282	0.7295	1.123	0.6103
297	0.1137	0.0	1.849	1.1	1.572	0.6239
298	0.07358	0.0	1.054	0.8743	1.025	0.8074
299	0.05608	0.0	0.8311	0.7467	0.7464	0.7112
300	0.08836	0.0	1.279	1.134	1.15	1.376
301	0.07904	0.0	1.597	2.025	0.9641	1.056
302	0.05318	0.0	0.8484	0.9408	0.6892	0.8717
303	0.06214	0.0	0.9758	1.351	0.77	0.9688
304	0.07333	0.0	1.114	1.049	0.9618	0.9196
305	0.08488	0.0	1.328	1.407	1.095	1.114
306	0.05822	0.0	0.8921	1.122	0.7973	1.113
307	0.04075	0.0	0.5175	1.712	0.4818	1.404
308	0.07538	0.0	1.193	1.218	1.051	1.002
309	0.07209	0.0	0.9859	0.7472	0.9848	0.7233
310	0.0585	0.0	0.8855	1.239	0.7544	1.137
311	0.0742	0.0	1.073	0.9728	0.9397	0.7383
312	0.08772	0.0	1.172	0.9486	1.277	0.8302
313	0.05384	0.0	0.7717	1.073	0.6754	0.9817
314	0.07744	0.0	1.057	1.097	1.055	0.9338
315	0.05951	0.0	1.263	1.312	0.7765	0.9067
316	0.1019	0.0	1.613	1.471	1.395	1.254
317	0.04614	0.0	0.8336	2.321	0.5364	1.364
318	0.04878	0.0	0.6799	1.013	0.6392	1.11
319	0.08441	0.0	1.152	1.302	1.268	1.463
320	0.09473	0.0	1.425	1.363	1.252	1.062
321	0.06706	0.0	0.9735	0.9343	0.9546	0.7575
322	0.06791	0.0	0.9653	2.182	0.884	2.251
323	0.09666	0.0	1.384	1.283	1.452	1.215
324	0.06101	0.0	0.7957	0.9135	0.795	0.8912
325	0.08266	0.0	1.194	0.9129	1.376	1.161
326	0.08481	0.0	1.441	1.393	1.132	1.211
327	0.05352	0.0	0.7482	1.056	0.6526	1.021
328	0.08015	0.0	1.254	0.8868	1.086	0.8113
329	0.05416	0.0	0.7182	1.273	0.676	1.175
330	0.09195	0.0	1.338	1.177	1.232	1.035
331	0.06788	0.0	1.073	1.242	0.9212	1.047
332	0.08248	0.0	1.598	1.248	1.023	0.8948
333	0.06446	0.0	0.8671	0.7544	0.8141	0.7566
334	0.08011	0.0	1.056	0.8579	1.078	0.6972
335	0.06633	0.0	0.8974	1.813	0.8845	1.67
336	0.08817	0.0	1.3	1.946	1.142	1.486
337	0.07324	0.0	1.084	0.8238	1.008	0.8632
338	0.06987	0.0	1.024	0.8241	0.9156	0.8537
339	0.06282	0.0	0.9159	0.8299	0.8032	0.7611
340	0.05032	0.0	0.7114	0.7487	0.6223	0.5011
341	0.1071	0.0	1.81	1.941	1.497	1.482
342	0.09312	0.0	1.459	1.674	1.29	1.337
343	0.07087	0.0	0.9968	1.106	1.039	1.053
344	0.06054	0.0	0.7888	0.6345	0.7901	0.57
345	0.1045	0.0	1.687	1.402	1.454	1.223
346	0.07878	0.0	1.099	0.8796	1.025	0.8942
347	0.07243	0.0	1.008	1.028	1.074	0.9209
348	0.09198	0.0	1.542	1.192	1.246	0.9876
349	0.0852	0.0	1.28	1.3	1.139	1.275
350	0.08245	0.0	1.135	1.379	1.139	1.181
351	0.06611	0.0	1.423	1.833	0.82	1.019
352	0.08247	0.0	1.393	1.613	1.063	1.375
353	0.06958	0.0	1.012	0.7298	0.9057	0.6941
354	0.09445	0.0	1.525	0.8715	1.303	0.7197
355	0.06431	0.0	1.051	1.467	0.8268	1.337
356	0.05552	0.0	0.8346	0.8926	0.6705	0.7476
357	0.08403	0.0	1.303	0.8666	1.107	0.694
358	0.07455	0.0	1.039	0.9239	0.9856	0.9258
359	0.07545	0.0	0.982	0.8976	1.023	0.8943
360	0.0746	0.0	1.27	1.407	1.048	1.29
361	0.08644	0.0	1.193	1.474	1.241	1.331
362	0.07108	0.0	0.9885	1.072	0.999	1.045
363	0.05429	0.0	0.6866	1.803	0.6988	1.982
364	0.05743	0.0	0.8372	0.9972	0.7711	0.9513
365	0.07134	0.0	1.077	1.046	0.9559	1.019
366	0.07624	0.0	1.054	0.8933	1.038	0.8473
367	0.06299	0.0	0.9631	0.9937	1.009	0.9113
368	0.08184	0.0	1.135	1.487	1.099	1.616
369	0.05186	0.0	0.8876	0.8841	0.6086	0.6496
370	0.08689	0.0	1.508	0.9022	1.121	0.9936
371	0.0719	0.0	1.06	1.199	1.0	1.202
372	0.04333	0.0	0.5907	1.072	0.5539	0.967
373	0.07551	0.0	1.024	0.8756	1.035	1.056
374	0.05851	0.0	0.8423	0.9847	0.761	0.9899
375	0.07456	0.0	1.131	1.117	1.004	1.103
376	0.0862	0.0	1.21	1.567	1.171	1.315
377	0.06234	0.0	1.079	1.327	0.787	1.021
378	0.07551	0.0	1.091	0.7719	1.102	0.8546
379	0.07336	0.0	1.062	1.165	0.9899	1.182
380	0.0441	0.0	0.5868	1.401	0.5396	1.15
381	0.05128	0.0	0.8519	0.8174	0.6206	0.7425
382	0.06351	0.0	0.9261	1.101	0.8384	1.037
383	0.07881	0.0	1.112	1.292	1.05	1.261
384	0.07439	0.0	1.876	0.9795	0.948	0.7801
385	0.06945	0.0	1.558	0.9711	0.9289	0.6922
386	0.08212	0.0	1.265	1.536	1.33	1.409
387	0.06787	0.0	1.199	2.468	0.9278	1.26
388	0.06514	0.0	0.9467	1.479	0.8513	1.339
389	0.05713	0.0	0.9033	1.455	0.7242	1.208
390	0.0663	0.0	0.9176	1.166	0.9353	1.098
391	0.0766	0.0	1.237	1.438	1.009	1.205
392	0.08809	0.0	1.122	0.9011	1.39	0.7514
393	0.08916	0.0	1.384	1.539	1.193	1.437
394	0.07927	0.0	1.897	1.775	1.052	1.288
395	0.08448	0.0	1.289	1.484	1.125	1.579
396	0.08794	0.0	1.277	1.079	1.26	0.7853
397	0.06039	0.0	0.804	0.7382	0.8709	0.684
398	0.06601	0.0	0.9375	0.9715	0.8992	1.025
399	0.06791	0.0	0.953	1.143	0.8749	1.032
400	0.1257	0.0	1.913	1.171	1.971	1.333
401	0.08443	0.0	1.393	1.873	1.145	1.375
402	0.06244	0.0	0.8152	1.147	0.8455	1.034
403	0.04825	0.0	0.6646	0.8573	0.6211	0.8319
404	0.06406	0.0	0.875	0.8071	0.8555	0.7912
405	0.05323	0.0	0.9931	0.9855	0.6429	0.6142
406	0.06998	0.0	0.9531	0.7927	0.9051	0.7913
407	0.08833	0.0	1.31	1.192	1.178	1.022
408	0.04344	0.0	0.6097	0.8175	0.53	0.6733
409	0.08771	0.0	1.408	1.401	1.182	1.244
410	0.04366	0.0	0.6705	1.41	0.5493	1.292
411	0.09233	0.0	1.505	1.491	1.256	1.089
412	0.07791	0.0	1.145	1.171	1.068	1.045
413	0.08274	0.0	1.294	1.011	1.162	1.266
414	0.0359	0.0	0.4764	0.9719	0.5395	0.9091
415	0.1057	0.0	1.63	1.0	1.483	0.9578
416	0.09509	0.0	1.146	1.273	1.441	1.165
417	0.03371	0.0	0.5779	0.9331	0.4202	0.8665
418	0.06579	0.0	0.9386	0.9702	0.861	0.9097
419	0.05818	0.0	0.9692	1.312	0.755	1.055
420	0.06426	0.0	0.9702	1.25	0.872	1.004
421	0.05103	0.0	0.8556	0.7339	0.6377	0.5299
422	0.04847	0.0	0.6765	1.093	0.6073	1.011
423	0.08202	0.0	1.273	0.6637	1.132	0.6312
424	0.08619	0.0	1.572	1.438	1.123	1.206
425	0.03243	0.0	0.8239	0.5961	0.5353	0.4364
426	0.08778	0.0	1.177	1.264	1.216	1.308
427	0.07243	0.0	1.126	1.159	0.9479	1.219
428	0.04631	0.0	0.6087	0.8593	0.5758	0.7857
429	0.09442	0.0	1.445	1.795	1.439	2.356
430	0.08834	0.0	1.137	1.361	1.446	1.588
431	0.06306	0.0	0.9371	0.9014	0.8809	0.8152
432	0.06735	0.0	1.039	1.458	0.8958	1.161
433	0.07055	0.0	1.029	0.9245	0.9757	0.881
434	0.09704	0.0	1.481	1.152	1.358	1.141
435	0.1091	0.0	1.757	1.227	1.608	1.042
436	0.06524	0.0	1.439	1.392	0.9064	0.9187
437	0.05488	0.0	0.727	1.137	0.7223	1.112
438	0.07495	0.0	1.116	0.7975	0.9662	0.6882
439	0.08832	0.0	1.266	1.031	1.248	1.402
440	0.08856	0.0	1.398	1.75	1.237	1.551
441	0.07609	0.0	1.067	0.643	1.037	0.6262
442	0.06736	0.0	0.9264	0.8315	0.94	0.8378
443	0.06516	0.0	0.9415	0.9883	0.8682	0.9492
444	0.0711	0.0	1.392	1.672	0.9419	0.8834
445	0.09457	0.0	1.409	1.273	1.316	1.263
446	0.1045	0.0	2.018	1.786	1.549	1.623
447	0.05838	0.0	0.7591	1.025	0.7669	0.9221
448	0.05679	0.0	0.7657	0.9136	0.7463	0.9142
449	0.08732	0.0	1.299	1.764	1.159	1.404
450	0.0716	0.0	0.933	0.831	0.9654	0.8352
451	0.06929	0.0	0.933	1.276	0.9658	1.216
452	0.05183	0.0	0.8064	0.748	0.6308	0.8558
453	0.05218	0.0	0.8495	0.7564	0.6361	0.7936
454	0.07779	0.0	1.066	0.964	1.002	1.123
455	0.07401	0.0	1.861	2.208	0.9098	1.085
456	0.08886	0.0	1.312	0.6854	1.201	0.6619
457	0.06479	0.0	0.9027	1.008	0.849	0.9458
458	0.02963	0.0	0.3948	1.473	0.357	1.261
459	0.06916	0.0	1.064	1.063	0.9168	1.023
460	0.05744	0.0	0.9257	1.101	0.6926	0.8105
461	0.104	0.0	1.758	0.6957	1.424	0.7543
