Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
354	0.09792	0.09134	1.169	1.099	1.059	1.07
355	0.08971	0.0844	1.155	1.001	1.101	1.079
356	0.08015	0.06464	0.9603	0.8471	0.8678	0.7966
357	0.09571	0.06408	1.122	0.8078	1.101	0.7764
358	0.05317	0.1093	0.716	1.468	0.5913	1.345
359	0.09895	0.098	1.248	1.202	1.135	1.122
360	0.08754	0.1059	1.029	1.397	0.9683	1.162
361	0.09603	0.1331	1.118	1.663	1.426	1.666
362	0.09245	0.09928	1.167	1.222	1.021	1.21
363	0.08325	0.1058	1.079	1.311	0.9073	1.234
364	0.04389	0.0601	0.4759	0.6975	0.6383	0.7568
365	0.1069	0.09718	1.343	1.193	1.37	1.09
366	0.09545	0.07677	1.159	0.8321	1.119	0.8838
367	0.1026	0.09478	1.224	1.32	1.341	1.15
368	0.08744	0.09176	1.217	1.147	1.093	1.178
369	0.08693	0.06216	1.022	0.6789	0.9918	0.6654
370	0.0765	0.09642	0.8877	1.235	1.058	1.379
371	0.0947	0.09897	1.225	1.401	1.157	1.15
372	0.09998	0.06379	1.493	0.9047	1.281	0.8191
373	0.08106	0.07398	1.004	0.8846	1.069	0.8384
374	0.09008	0.08071	1.06	0.9404	0.9952	0.9288
375	0.117	0.1035	1.479	1.272	1.468	1.274
376	0.1004	0.1214	1.346	1.498	1.23	1.482
377	0.09587	0.0727	1.244	0.959	1.177	0.8375
378	0.03495	0.1055	0.4067	1.324	0.4453	1.58
379	0.1009	0.1029	1.189	1.23	1.119	1.172
380	0.1238	0.1045	1.55	1.216	1.479	1.247
381	0.05894	0.09372	0.7412	1.0	0.7255	1.272
382	0.08638	0.09799	0.9922	1.215	0.9977	1.176
383	0.1021	0.1193	1.173	1.571	1.213	1.407
384	0.07338	0.06705	0.8216	0.817	0.7604	0.8391
385	0.07308	0.1146	0.8793	1.481	0.8521	1.344
386	0.1063	0.1262	1.39	1.837	1.369	1.811
387	0.1257	0.09467	1.534	1.297	1.524	1.206
388	0.09363	0.07378	1.199	0.8932	1.097	0.8836
389	0.09097	0.1081	1.083	1.305	1.112	1.276
390	0.1144	0.09769	1.446	1.177	1.521	1.152
391	0.09471	0.09461	1.126	1.061	1.021	1.118
392	0.08821	0.08604	1.054	1.071	0.9714	1.133
393	0.1356	0.1424	1.846	1.825	1.581	1.808
