Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
342	0.0	1.064	0.6553	1.085	0.5754	1.064
343	0.0	1.023	1.37	1.284	1.174	1.023
344	0.0	0.4653	0.5205	0.463	0.4343	0.4653
345	0.0	1.204	0.4571	0.7259	0.4249	1.204
346	0.0	1.294	1.117	1.382	0.8865	1.294
347	0.0	1.128	0.5483	1.414	0.4206	1.128
348	0.0	0.447	0.7666	0.4509	0.6901	0.447
349	0.0	0.5957	0.5271	0.6171	0.5704	0.5957
350	0.0	0.9067	1.181	0.9306	0.9648	0.9067
351	0.0	0.3913	0.4065	0.3841	0.4123	0.3913
352	0.0	0.6518	0.3635	0.6644	0.336	0.6518
353	0.0	0.4202	0.6354	0.4443	0.6318	0.4202
354	0.0	0.4246	0.4784	0.5047	0.4368	0.4246
355	0.0	1.045	0.9225	1.198	0.7803	1.045
356	0.0	0.5756	0.5155	0.57	0.4186	0.5756
357	0.0	0.3402	0.9926	0.3546	0.7562	0.3402
358	0.0	0.4909	0.3826	0.4071	0.3798	0.4909
359	0.0	1.365	1.081	1.577	0.9071	1.365
360	0.0	0.5147	0.6148	0.6197	0.5544	0.5147
361	0.0	1.045	1.472	1.127	1.318	1.045
362	0.0	1.349	1.181	1.612	0.9968	1.349
363	0.0	1.005	0.9161	1.035	0.8258	1.005
364	0.0	0.8431	0.6371	1.082	0.5227	0.8431
365	0.0	0.4388	0.3796	0.4572	0.3319	0.4388
366	0.0	1.009	0.5029	1.053	0.4309	1.009
367	0.0	0.5022	0.4812	0.5329	0.4558	0.5022
368	0.0	0.4162	0.8997	0.3943	0.7715	0.4162
369	0.0	0.6104	0.5838	0.52	0.5857	0.6104
370	0.0	0.4836	0.4335	0.4939	0.3919	0.4836
371	0.0	1.22	0.3286	1.259	0.2537	1.22
372	0.0	0.5825	0.343	0.5886	0.3637	0.5825
373	0.0	1.356	1.639	1.552	1.3	1.356
374	0.0	0.9396	0.2803	0.9039	0.4152	0.9396
375	0.0	0.6249	1.131	0.6582	0.9951	0.6249
376	0.0	1.17	1.3	1.282	1.104	1.17
377	0.0	0.3027	0.8427	0.3396	0.6399	0.3027
378	0.0	1.643	1.244	1.594	1.017	1.643
379	0.0	0.5309	0.3642	0.4731	0.3648	0.5309
380	0.0	0.7758	0.8939	0.8446	0.7653	0.7758
381	0.0	0.5968	0.5304	0.5309	0.5347	0.5968
382	0.0	0.5519	1.431	0.6111	1.207	0.5519
383	0.0	0.6393	1.003	0.7376	1.028	0.6393
384	0.0	0.3764	0.4707	0.3789	0.5133	0.3764
385	0.0	0.5298	0.5243	0.5127	0.4266	0.5298
386	0.0	0.9204	1.041	0.9076	1.104	0.9204
387	0.0	0.6397	0.8809	0.606	0.867	0.6397
388	0.0	0.8112	1.251	0.9397	0.9592	0.8112
389	0.0	0.732	0.6323	0.6867	0.577	0.732
390	0.0	0.42	0.414	0.4676	0.4141	0.42
391	0.0	0.4312	0.8078	0.4493	0.813	0.4312
392	0.0	0.915	1.245	1.249	1.016	0.915
393	0.0	0.9084	1.189	0.9678	1.18	0.9084
394	0.0	0.6209	0.4784	0.6794	0.504	0.6209
395	0.0	1.278	1.023	1.291	0.8807	1.278
396	0.0	0.3469	0.4481	0.4288	0.4225	0.3469
397	0.0	0.4875	0.7325	0.4772	0.7801	0.4875
398	0.0	0.639	0.7036	0.642	0.649	0.639
399	0.0	0.9043	0.8841	0.7478	0.9996	0.9043
400	0.0	0.5018	0.7811	0.5055	0.7908	0.5018
401	0.0	0.5402	0.6622	0.6221	0.5571	0.5402
402	0.0	0.9681	1.152	1.224	0.9049	0.9681
403	0.0	0.7451	0.3311	0.8	0.3244	0.7451
404	0.0	0.478	1.101	0.5159	0.9373	0.478
405	0.0	0.4045	0.5077	0.3707	0.5793	0.4045
406	0.0	0.9261	0.7188	1.065	0.6529	0.9261
407	0.0	0.5842	0.6146	0.6119	0.6342	0.5842
408	0.0	0.5985	0.5257	0.5534	0.5479	0.5985
409	0.0	0.6638	0.9868	0.6805	0.9368	0.6638
410	0.0	0.2854	0.4512	0.3258	0.3958	0.2854
411	0.0	0.4683	0.7405	0.4997	0.6917	0.4683
412	0.0	0.5193	0.3244	0.6492	0.3272	0.5193
413	0.0	1.346	1.222	1.617	1.134	1.346
414	0.0	0.579	0.5354	0.5451	0.5213	0.579
415	0.0	0.6084	1.319	0.7066	1.198	0.6084
416	0.0	1.045	1.131	1.202	1.033	1.045
417	0.0	0.6763	0.5049	0.7117	0.5052	0.6763
418	0.0	1.262	1.021	1.544	0.8578	1.262
419	0.0	0.5176	0.3963	0.4498	0.4442	0.5176
420	0.0	0.3965	0.4204	0.4237	0.3875	0.3965
421	0.0	0.4242	0.6341	0.3949	0.5531	0.4242
422	0.0	1.018	1.353	1.248	1.218	1.018
423	0.0	0.6254	1.048	0.538	0.799	0.6254
424	0.0	0.9385	0.7204	1.059	0.7464	0.9385
425	0.0	0.9473	0.6873	1.23	0.6589	0.9473
426	0.0	0.5424	0.4435	0.6069	0.448	0.5424
427	0.0	1.296	1.204	1.547	0.907	1.296
428	0.0	0.6531	0.7286	0.6558	0.6286	0.6531
429	0.0	1.452	1.368	1.576	1.112	1.452
430	0.0	1.106	0.993	1.306	0.8054	1.106
431	0.0	1.015	0.6683	1.209	0.5679	1.015
432	0.0	0.7431	0.8539	0.797	0.6978	0.7431
433	0.0	1.137	0.535	1.155	0.5859	1.137
434	0.0	0.5882	0.4618	0.658	0.4028	0.5882
435	0.0	0.908	1.364	1.177	1.082	0.908
436	0.0	0.7388	0.463	0.7269	0.4739	0.7388
437	0.0	1.194	1.11	1.448	0.9016	1.194
438	0.0	0.695	0.8198	0.7133	0.7057	0.695
439	0.0	1.429	0.5052	1.467	0.3971	1.429
440	0.0	1.509	1.198	1.495	1.013	1.509
441	0.0	1.122	1.15	1.414	0.9003	1.122
442	0.0	0.7269	0.9845	0.8325	0.8989	0.7269
443	0.0	0.9415	1.117	0.8689	0.9363	0.9415
444	0.0	0.6435	0.1982	0.6121	0.1104	0.6435
445	0.0	0.3544	0.2195	0.4401	0.1965	0.3544
446	0.0	0.8933	0.6951	0.974	0.6335	0.8933
447	0.0	1.248	0.6533	1.568	0.5769	1.248
448	0.0	0.3922	0.4123	0.3507	0.3668	0.3922
449	0.0	0.628	0.5247	0.5392	0.5025	0.628
450	0.0	0.5272	1.129	0.6428	0.9411	0.5272
451	0.0	0.9363	0.2784	1.026	0.2299	0.9363
