Step	Loss
917	0.0396
918	1.1395
919	2.3038
920	0.1033
921	1.214
922	3.2875
923	1.7568
924	0.6755
925	0.0403
926	2.8635
927	2.1217
928	3.6226
929	0.2812
930	2.279
931	2.3737
932	1.6153
933	0.0025
934	2.73
935	0.6147
936	1.4331
937	0.8131
938	2.5066
939	2.7263
940	1.7939
941	2.5306
942	2.2058
943	2.2245
944	0.766
945	2.8978
946	0.8206
947	2.8802
948	3.3465
949	0.2266
950	0.1006
951	0.0276
952	2.5775
953	2.747
954	2.2409
955	0.3884
956	1.7179
957	2.6542
958	0.0381
959	1.0541
960	0.9801
961	2.4428
962	2.6131
963	1.6508
964	1.7395
965	2.5796
966	0.5436
967	1.1272
968	3.7036
969	3.3294
970	1.2134
971	2.3885
972	1.8068
973	0.5137
974	1.1197
975	0.1508
976	0.8894
977	1.4778
978	0.1303
979	2.6953
980	2.5431
981	0.0938
982	0.9316
983	2.6836
984	0.4827
985	1.9865
986	2.556
987	3.2583
988	1.1413
989	1.9586
990	2.4584
991	2.1995
992	3.1927
993	2.7865
994	2.1967
995	2.3474
996	0.1567
997	4.3812
998	2.3663
999	3.1027
1000	1.4335
1001	0.2914
1002	0.2841
1003	1.7681
1004	2.1988
1005	2.9388
1006	1.7897
1007	3.3617
1008	0.511
1009	2.5375
1010	2.6217
1011	0.1967
1012	0.8974
1013	2.7585
1014	0.983
1015	1.1753
1016	0.3183
1017	1.5084
1018	2.0213
1019	2.5358
1020	2.3355
1021	0.0221
1022	1.7487
1023	2.4055
1024	0.0851
1025	1.4362
1026	3.0359
1027	1.6638
1028	0.3994
1029	0.0498
1030	2.66
1031	2.118
1032	3.5777
1033	0.3934
1034	2.1409
1035	2.3622
1036	1.4108
1037	0.0004
1038	2.7434
1039	1.0124
1040	1.2071
