Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
198	0.0	0.4702	0.6993	0.4702	0.7716	0.5936
199	0.0	0.3073	0.3038	0.3073	0.3899	0.3859
200	0.0	0.5136	0.472	0.5136	0.5708	0.5932
201	0.0	0.2577	0.7557	0.2577	0.9595	0.3589
202	0.0	0.3044	0.3828	0.3044	0.5616	0.3694
203	0.0	0.3076	0.2839	0.3076	0.292	0.401
204	0.0	0.452	0.4058	0.452	0.466	0.5642
205	0.0	0.3057	0.6325	0.3057	0.6738	0.3443
206	0.0	0.3357	0.3201	0.3357	0.474	0.4757
207	0.0	0.59	0.7265	0.59	0.8752	0.7676
208	0.0	0.9218	0.4298	0.9218	0.5122	1.228
209	0.0	0.3306	0.3968	0.3306	0.4571	0.4756
210	0.0	0.427	0.5797	0.427	0.7549	0.5138
211	0.0	0.3017	0.3796	0.3017	0.5603	0.3751
212	0.0	0.568	0.2789	0.568	0.3431	0.7928
213	0.0	0.6	0.2767	0.6	0.3838	0.8077
214	0.0	0.6202	0.4035	0.6202	0.553	0.743
215	0.0	0.3127	0.2642	0.3127	0.4022	0.5005
216	0.0	0.8614	0.7777	0.8614	0.8791	1.224
217	0.0	0.4218	0.3	0.4218	0.3468	0.5334
218	0.0	0.1976	0.1938	0.1976	0.2574	0.2685
219	0.0	0.9303	0.4003	0.9303	0.4498	1.194
220	0.0	0.323	0.3576	0.323	0.4525	0.3776
221	0.0	1.06	0.895	1.06	1.147	1.407
222	0.0	0.4412	0.4067	0.4412	0.4853	0.6074
223	0.0	0.7854	0.3715	0.7854	0.4167	1.0
224	0.0	0.4018	0.4163	0.4018	0.5529	0.5507
225	0.0	0.2853	0.396	0.2853	0.5011	0.3705
226	0.0	0.208	0.2731	0.208	0.3787	0.2375
227	0.0	0.6085	0.7834	0.6085	0.883	0.6965
228	0.0	0.3633	0.3357	0.3633	0.5005	0.5753
229	0.0	0.5059	0.5336	0.5059	0.5718	0.6233
230	0.0	0.3759	0.4529	0.3759	0.5163	0.4121
231	0.0	0.6059	0.3958	0.6059	0.4967	0.7155
232	0.0	0.6725	0.7557	0.6725	0.9256	0.8273
233	0.0	0.8491	0.5515	0.8491	0.6295	0.9807
234	0.0	0.7137	0.9519	0.7137	1.096	0.8194
235	0.0	0.3629	0.37	0.3629	0.4292	0.4673
236	0.0	0.3853	0.3429	0.3853	0.3897	0.58
237	0.0	0.2347	0.6119	0.2347	0.7494	0.3151
238	0.0	0.7737	0.5187	0.7737	0.6116	0.8914
239	0.0	0.4865	0.4074	0.4865	0.4789	0.542
240	0.0	0.2786	0.1957	0.2786	0.2482	0.3946
241	0.0	0.3612	0.2878	0.3612	0.3097	0.5763
242	0.0	0.4573	0.9037	0.4573	0.9415	0.4904
243	0.0	0.8371	0.5583	0.8371	0.5896	0.9482
244	0.0	0.3823	0.3106	0.3823	0.388	0.5014
245	0.0	0.3064	0.3322	0.3064	0.4138	0.4775
246	0.0	0.2883	0.5046	0.2883	0.5906	0.3425
247	0.0	0.2508	0.2157	0.2508	0.2733	0.3271
248	0.0	0.4527	0.3841	0.4527	0.5167	0.6041
249	0.0	0.1582	0.2053	0.1582	0.2419	0.2031
250	0.0	0.2693	0.2806	0.2693	0.3859	0.3347
251	0.0	0.7736	0.4903	0.7736	0.6193	0.8183
252	0.0	0.1786	0.351	0.1786	0.4848	0.2388
253	0.0	0.2386	0.2136	0.2386	0.273	0.3537
254	0.0	0.2115	0.1911	0.2115	0.2831	0.2934
255	0.0	0.6403	0.6348	0.6403	0.6694	0.7375
256	0.0	0.2515	0.2876	0.2515	0.3639	0.319
257	0.0	0.4394	0.8575	0.4394	1.065	0.6416
258	0.0	0.8362	0.3154	0.8362	0.3745	0.9513
259	0.0	0.5501	0.7958	0.5501	1.065	0.7551
260	0.0	0.26	0.2871	0.26	0.3619	0.2995
261	0.0	0.2479	0.3475	0.2479	0.4178	0.3194
262	0.0	0.6576	0.3435	0.6576	0.3808	0.7655
263	0.0	0.2549	0.4031	0.2549	0.5514	0.3165
264	0.0	0.1956	0.3633	0.1956	0.4364	0.2846
265	0.0	0.295	0.3326	0.295	0.4592	0.405
266	0.0	0.2336	0.2135	0.2336	0.2807	0.2945
267	0.0	0.6026	0.5555	0.6026	0.7152	0.7379
268	0.0	0.2807	0.3309	0.2807	0.4804	0.3805
269	0.0	0.8701	0.6841	0.8701	0.8138	0.9982
270	0.0	0.4349	0.6213	0.4349	0.7593	0.5299
271	0.0	0.4303	0.8992	0.4303	0.9703	0.484
272	0.0	0.7499	0.8143	0.7499	0.9334	0.9188
273	0.0	0.3286	0.568	0.3286	0.61	0.4859
274	0.0	0.4436	0.5679	0.4436	0.6855	0.5584
275	0.0	0.23	0.2794	0.23	0.3955	0.294
276	0.0	0.4625	0.6539	0.4625	0.7113	0.5169
277	0.0	0.3638	0.2863	0.3638	0.3791	0.5176
278	0.0	0.8159	0.2476	0.8159	0.2783	1.036
279	0.0	0.6615	0.5411	0.6615	0.7536	0.9599
280	0.0	0.2541	0.2261	0.2541	0.2633	0.3257
281	0.0	0.2886	0.2696	0.2886	0.4004	0.3576
282	0.0	0.3365	0.4844	0.3365	0.6505	0.3714
283	0.0	0.3011	0.271	0.3011	0.3462	0.3965
284	0.0	0.7314	0.6915	0.7314	0.7917	0.8149
285	0.0	0.2889	0.3815	0.2889	0.5055	0.3715
286	0.0	0.1577	0.1554	0.1577	0.186	0.1974
287	0.0	0.3146	0.3382	0.3146	0.4295	0.4083
288	0.0	0.594	0.4449	0.594	0.5102	0.6809
289	0.0	0.7518	0.724	0.7518	0.8979	0.9557
290	0.0	0.2469	0.2663	0.2469	0.3791	0.327
291	0.0	0.6358	0.6915	0.6358	0.8259	0.7703
292	0.0	0.2522	0.3057	0.2522	0.3932	0.3266
293	0.0	0.3065	0.2448	0.3065	0.3559	0.4028
294	0.0	0.3266	0.3229	0.3266	0.3723	0.381
295	0.0	0.2563	0.2165	0.2563	0.3088	0.3173
296	0.0	0.2697	0.2918	0.2697	0.4206	0.3152
297	0.0	0.3638	0.3798	0.3638	0.4537	0.4414
298	0.0	0.6455	0.8072	0.6455	0.9124	0.802
299	0.0	0.2412	0.427	0.2412	0.5182	0.3385
300	0.0	0.3191	0.4387	0.3191	0.6216	0.452
301	0.0	0.299	0.2894	0.299	0.4897	0.4445
302	0.0	0.8667	0.5011	0.8667	0.5205	1.039
303	0.0	0.3632	0.2615	0.3632	0.3149	0.4723
304	0.0	0.2264	0.3201	0.2264	0.3931	0.2688
305	0.0	0.3053	0.2199	0.3053	0.2329	0.3271
306	0.0	0.2766	0.3066	0.2766	0.3355	0.3394
307	0.0	0.4091	0.3209	0.4091	0.3722	0.4972
308	0.0	0.3336	0.4838	0.3336	0.5665	0.4005
309	0.0	0.5804	0.8156	0.5804	0.9874	0.6866
