Step	Loss
965	0.573
966	3.8184
967	1.7365
968	2.7332
969	1.958
970	3.3221
971	3.9739
972	2.5239
973	0.1539
974	1.2244
975	2.5217
976	2.4734
977	3.0637
978	3.3435
979	1.2615
980	0.7726
981	2.5155
982	3.0714
983	2.5877
984	0.3729
985	1.421
986	1.3947
987	0.3291
988	0.8995
989	2.8438
990	1.5756
991	3.4145
992	1.3249
993	2.8678
994	1.6162
995	3.1846
996	0.6564
997	2.3278
998	3.5711
999	2.7861
1000	2.8716
1001	2.7114
1002	2.7092
1003	0.0721
1004	3.4801
1005	1.5855
1006	3.2716
1007	1.3253
1008	0.5862
1009	1.5223
1010	0.641
1011	0.9176
1012	3.0696
1013	3.6146
1014	3.9201
1015	2.8675
1016	0.0986
1017	2.0963
1018	1.3297
1019	2.769
1020	2.3019
1021	3.9512
1022	1.0352
1023	2.0743
1024	0.5241
1025	3.0175
1026	1.7648
1027	3.111
1028	0.2048
1029	0.6644
1030	3.1496
1031	2.1662
1032	3.0157
1033	3.2729
1034	2.6738
1035	0.9557
1036	2.786
1037	3.6418
1038	2.9836
1039	1.5676
1040	2.2293
