Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
187	0.0	0.8459	1.67	1.561	1.548	1.647
188	0.0	0.7281	1.211	1.279	1.197	1.311
189	0.0	0.6822	1.127	1.175	1.185	1.222
190	0.0	0.7204	0.8116	1.397	0.736	1.425
191	0.0	0.755	1.415	1.354	1.295	1.334
192	0.0	0.9367	0.9803	1.845	0.8945	1.619
193	0.0	0.8849	0.863	1.987	0.7362	1.939
194	0.0	0.7727	1.092	1.339	1.196	1.495
195	0.0	0.795	0.984	1.353	1.132	1.411
196	0.0	0.7706	1.615	1.45	1.695	1.593
197	0.0	0.7665	1.426	1.89	1.102	1.501
198	0.0	0.4906	0.8038	0.7685	0.8129	0.8184
199	0.0	0.8978	1.214	1.924	0.997	1.586
200	0.0	0.5293	1.085	0.9174	1.036	0.8576
201	0.0	0.7759	1.833	1.307	1.553	1.459
202	0.0	0.6425	1.466	1.135	1.351	1.082
203	0.0	0.8857	1.827	1.692	1.608	1.58
204	0.0	0.6229	0.9618	1.166	1.035	1.013
205	0.0	0.4638	1.077	0.7529	1.009	0.8088
206	0.0	0.5729	1.166	1.043	1.235	0.9641
207	0.0	0.6271	0.9302	1.058	0.905	1.053
208	0.0	0.5129	0.927	0.8818	0.8588	0.8799
209	0.0	0.6564	0.8463	1.231	0.6967	1.144
210	0.0	0.5297	1.22	0.8227	1.25	0.8326
211	0.0	0.7523	1.735	1.522	1.66	1.378
212	0.0	0.7949	1.057	1.52	0.8032	1.402
213	0.0	0.6475	1.592	1.315	1.113	0.9761
214	0.0	0.6267	0.5111	1.039	0.4964	1.056
215	0.0	0.7484	1.509	1.273	2.315	1.568
216	0.0	0.8856	1.46	1.689	1.622	1.531
217	0.0	0.5379	0.7145	0.8191	0.7489	0.9896
218	0.0	0.5539	0.985	0.8901	0.9553	0.9822
219	0.0	0.7431	1.164	1.324	1.268	1.327
220	0.0	0.6365	1.061	1.039	1.125	0.9916
221	0.0	0.8232	1.468	1.46	1.737	2.041
222	0.0	0.8816	1.873	1.835	1.901	1.692
223	0.0	0.67	1.16	1.142	1.281	1.734
224	0.0	0.8076	0.8865	1.567	0.8523	1.4
225	0.0	0.6176	1.041	1.102	0.9862	1.088
226	0.0	0.7348	0.5565	1.32	0.5279	1.404
227	0.0	0.4604	1.008	0.6956	1.157	0.7795
228	0.0	0.6477	0.9537	1.79	0.8134	1.044
229	0.0	0.8083	1.021	1.453	1.025	1.45
230	0.0	0.727	0.8251	1.32	0.6284	1.323
231	0.0	0.4389	0.8231	0.6915	0.8145	0.7148
232	0.0	0.8385	1.292	1.473	1.323	1.488
233	0.0	0.4488	1.222	0.7009	1.214	0.7175
234	0.0	0.5862	0.8531	0.9607	0.8665	0.99
235	0.0	0.5279	0.8605	0.9072	0.8692	0.8705
236	0.0	0.4933	1.121	0.9144	0.8699	0.735
237	0.0	0.752	1.165	1.377	1.121	1.312
238	0.0	0.898	1.709	1.706	1.639	1.662
239	0.0	0.666	0.6482	1.106	0.658	1.221
240	0.0	0.7569	0.8569	1.336	0.7555	1.389
241	0.0	0.7456	1.561	1.284	1.488	1.312
242	0.0	0.4826	0.8376	0.7372	0.7844	0.7329
