Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
157	0.9682	0.0	1.203	1.78	0.9682	1.488
158	0.9534	0.0	1.217	1.582	0.9534	1.303
159	1.395	0.0	1.819	1.704	1.395	1.182
160	1.393	0.0	1.722	1.866	1.393	1.436
161	0.7908	0.0	1.135	1.428	0.7908	1.075
162	0.8714	0.0	1.266	1.622	0.8714	1.015
163	1.496	0.0	2.033	2.251	1.496	1.724
164	1.031	0.0	1.57	1.403	1.031	0.8715
165	0.7733	0.0	1.067	0.8857	0.7733	0.7594
166	1.102	0.0	1.339	1.866	1.102	1.498
167	1.645	0.0	2.051	1.839	1.645	1.467
168	0.8127	0.0	1.135	1.925	0.8127	1.106
169	1.113	0.0	1.412	1.766	1.113	1.305
170	0.9918	0.0	1.682	1.949	0.9918	1.276
171	1.213	0.0	1.787	1.787	1.213	1.219
172	0.9001	0.0	1.421	1.69	0.9001	1.15
173	1.415	0.0	1.782	1.465	1.415	1.221
174	1.45	0.0	1.927	1.745	1.45	1.427
175	1.098	0.0	1.593	1.426	1.098	1.024
176	1.334	0.0	1.786	1.442	1.334	1.105
177	1.095	0.0	1.427	1.188	1.095	0.7916
178	1.298	0.0	1.675	1.662	1.298	1.195
179	0.9133	0.0	1.553	1.546	0.9133	0.9122
180	1.38	0.0	1.865	1.777	1.38	1.212
181	1.344	0.0	1.812	2.037	1.344	1.479
182	1.191	0.0	1.412	2.118	1.191	1.875
183	1.186	0.0	1.388	1.466	1.186	1.154
184	1.31	0.0	1.69	1.857	1.31	1.358
185	1.186	0.0	1.673	0.7891	1.186	0.7379
186	0.8574	0.0	1.468	1.792	0.8574	0.9708
187	1.311	0.0	1.792	1.712	1.311	1.305
188	1.15	0.0	1.558	1.024	1.15	0.8556
189	0.7502	0.0	1.051	1.139	0.7502	0.8258
190	1.433	0.0	1.866	1.978	1.433	1.482
191	1.55	0.0	1.914	1.905	1.55	1.573
192	1.062	0.0	1.475	1.413	1.062	1.102
193	0.8954	0.0	1.087	1.763	0.8954	1.41
194	1.286	0.0	1.551	1.712	1.286	1.118
195	1.286	0.0	1.788	1.929	1.286	1.531
196	1.612	0.0	2.068	1.989	1.612	1.391
197	1.267	0.0	1.62	1.641	1.267	1.367
198	1.203	0.0	1.556	1.652	1.203	1.299
199	0.8361	0.0	1.184	1.265	0.8361	1.078
200	1.107	0.0	1.866	1.678	1.107	1.331
201	1.188	0.0	1.646	1.755	1.188	1.296
202	1.44	0.0	1.76	2.124	1.44	1.593
203	0.9126	0.0	1.482	1.367	0.9126	0.853
204	0.6729	0.0	0.9732	2.072	0.6729	1.414
205	1.061	0.0	1.275	1.941	1.061	1.397
206	1.005	0.0	1.49	1.377	1.005	0.9667
207	1.649	0.0	2.443	1.75	1.649	1.418
208	1.025	0.0	1.566	0.8471	1.025	0.6703
209	1.06	0.0	1.577	1.785	1.06	1.049
210	1.242	0.0	1.689	1.42	1.242	1.305
211	1.15	0.0	1.452	1.948	1.15	1.535
212	1.075	0.0	1.328	1.56	1.075	1.418
213	0.9233	0.0	1.351	1.454	0.9233	1.136
214	0.7253	0.0	1.132	1.425	0.7253	0.8399
215	1.091	0.0	1.705	1.735	1.091	1.136
216	1.33	0.0	1.732	2.166	1.33	1.592
217	1.057	0.0	1.543	1.628	1.057	1.254
218	1.01	0.0	1.763	1.727	1.01	1.244
219	1.482	0.0	1.943	1.761	1.482	1.176
220	1.222	0.0	1.438	1.777	1.222	1.417
221	1.318	0.0	1.562	1.595	1.318	1.244
222	0.5861	0.0	0.7845	1.633	0.5861	1.355
223	1.51	0.0	1.911	1.908	1.51	1.374
224	1.11	0.0	1.549	1.432	1.11	1.099
225	1.491	0.0	1.841	2.251	1.491	1.545
226	0.9705	0.0	1.654	1.446	0.9705	0.9852
227	1.065	0.0	1.407	1.186	1.065	0.7798
228	1.349	0.0	1.627	1.875	1.349	1.668
229	1.054	0.0	1.248	1.847	1.054	1.462
230	0.8983	0.0	1.313	1.783	0.8983	1.358
231	1.499	0.0	1.738	1.734	1.499	1.522
232	1.158	0.0	1.527	1.711	1.158	1.12
233	0.7824	0.0	1.184	0.9005	0.7824	0.7455
234	0.9699	0.0	1.562	1.469	0.9699	0.9579
235	0.7099	0.0	1.266	1.514	0.7099	1.034
236	0.8388	0.0	1.147	1.98	0.8388	1.365
237	1.007	0.0	1.355	1.274	1.007	0.8833
238	1.292	0.0	2.465	2.276	1.292	1.313
239	1.008	0.0	1.388	1.75	1.008	0.9597
240	1.098	0.0	1.523	1.126	1.098	0.751
241	1.277	0.0	1.614	1.766	1.277	1.373
242	0.6145	0.0	0.967	1.709	0.6145	1.455
243	0.9751	0.0	1.614	1.485	0.9751	1.027
244	1.371	0.0	1.729	2.005	1.371	1.523
245	1.066	0.0	1.329	1.554	1.066	1.421
246	1.268	0.0	1.725	1.701	1.268	1.137
247	0.8412	0.0	1.468	1.557	0.8412	0.9136
248	0.7778	0.0	1.118	1.334	0.7778	0.9373
249	0.8902	0.0	1.254	1.482	0.8902	0.9358
250	1.405	0.0	2.038	1.901	1.405	1.465
251	1.027	0.0	1.947	1.447	1.027	0.8333
252	0.923	0.0	1.588	1.575	0.923	0.9933
253	1.145	0.0	1.317	1.351	1.145	1.215
254	1.394	0.0	1.786	1.642	1.394	1.2
255	0.8362	0.0	1.276	1.229	0.8362	0.767
256	1.093	0.0	1.549	1.451	1.093	0.9327
257	1.164	0.0	1.473	1.799	1.164	1.132
258	1.107	0.0	1.316	1.7	1.107	1.36
259	0.9918	0.0	1.657	0.8794	0.9918	0.7468
260	0.8185	0.0	1.132	1.545	0.8185	1.067
261	1.053	0.0	1.204	1.637	1.053	1.225
262	1.261	0.0	1.648	1.439	1.261	1.169
263	1.393	0.0	2.207	2.224	1.393	1.416
264	1.032	0.0	1.341	1.833	1.032	1.511
265	1.005	0.0	1.266	1.144	1.005	0.7126
266	0.8132	0.0	1.095	1.29	0.8132	0.7855
267	1.218	0.0	1.655	2.591	1.218	1.735
268	0.9634	0.0	1.568	1.468	0.9634	1.036
269	0.8546	0.0	1.42	1.538	0.8546	0.8826
270	1.433	0.0	1.873	1.126	1.433	0.9864
271	1.442	0.0	1.931	1.848	1.442	1.457
272	0.9788	0.0	1.628	0.9855	0.9788	0.7206
273	1.291	0.0	1.77	1.485	1.291	1.084
