Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
318	1.053	0.0	1.202	0.9901	1.053	0.9826
319	0.895	0.0	1.013	1.101	0.895	1.029
320	1.389	0.0	1.599	1.055	1.389	0.9102
321	0.9768	0.0	1.186	1.16	0.9768	1.067
322	0.8896	0.0	1.263	1.176	0.8896	1.06
323	1.648	0.0	1.974	1.954	1.648	1.802
324	1.323	0.0	1.428	1.459	1.323	1.247
325	1.163	0.0	1.385	1.445	1.163	1.257
326	1.071	0.0	1.315	1.336	1.071	1.059
327	1.407	0.0	1.711	1.967	1.407	1.695
328	0.9556	0.0	0.9719	1.043	0.9556	0.9157
329	0.9432	0.0	0.9871	0.9938	0.9432	0.9167
330	0.8134	0.0	0.9595	1.104	0.8134	0.9683
331	1.467	0.0	1.726	1.756	1.467	1.434
332	0.7414	0.0	0.8929	1.023	0.7414	0.9445
333	0.6467	0.0	0.6661	1.305	0.6467	1.156
334	0.959	0.0	1.143	1.962	0.959	1.616
335	1.216	0.0	1.441	1.864	1.216	1.547
336	1.022	0.0	1.216	1.859	1.022	1.554
337	1.466	0.0	1.697	2.046	1.466	1.781
338	0.7727	0.0	0.9908	1.274	0.7727	0.9846
339	1.236	0.0	1.402	1.262	1.236	1.091
340	0.9329	0.0	1.146	1.206	0.9329	1.146
341	0.9846	0.0	1.116	1.044	0.9846	0.9511
342	0.9721	0.0	1.152	1.297	0.9721	1.135
343	0.7893	0.0	0.8609	1.404	0.7893	1.169
344	0.8733	0.0	1.057	1.048	0.8733	0.8816
345	1.232	0.0	1.494	1.279	1.232	1.191
346	0.9384	0.0	1.036	1.078	0.9384	0.9449
347	0.9827	0.0	1.107	1.458	0.9827	1.204
348	1.16	0.0	1.376	1.331	1.16	1.146
349	0.9288	0.0	1.031	1.154	0.9288	1.258
350	0.6687	0.0	0.8328	1.052	0.6687	0.9454
351	0.8971	0.0	1.007	1.241	0.8971	1.064
352	1.044	0.0	1.18	0.9625	1.044	0.8431
353	1.166	0.0	1.319	1.479	1.166	1.211
354	0.818	0.0	0.9859	1.447	0.818	1.192
355	0.8914	0.0	1.035	1.938	0.8914	1.576
356	0.8609	0.0	1.102	0.8868	0.8609	0.7295
357	0.9121	0.0	1.002	1.17	0.9121	1.019
358	1.295	0.0	1.481	1.456	1.295	1.238
359	0.7967	0.0	0.9597	1.099	0.7967	0.8974
360	0.7305	0.0	1.022	1.269	0.7305	1.224
361	0.8738	0.0	1.12	1.412	0.8738	1.14
362	0.7331	0.0	0.9544	0.8052	0.7331	0.7271
363	0.8532	0.0	0.9689	0.8406	0.8532	0.7917
364	0.627	0.0	1.023	0.8824	0.627	0.7835
365	0.8247	0.0	0.9022	1.378	0.8247	1.146
366	1.18	0.0	1.369	0.7822	1.18	0.7455
367	0.9178	0.0	1.129	1.153	0.9178	1.009
368	1.355	0.0	1.536	1.526	1.355	1.3
369	0.7126	0.0	0.8946	0.9866	0.7126	0.9236
370	0.7792	0.0	0.9927	1.326	0.7792	1.151
371	0.7897	0.0	0.96	1.44	0.7897	1.194
372	0.962	0.0	1.124	1.138	0.962	0.9527
373	0.9214	0.0	1.083	1.612	0.9214	1.425
374	0.6239	0.0	0.9005	1.06	0.6239	0.8676
375	1.459	0.0	1.65	1.908	1.459	1.537
