Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
223	0.0	0.6636	1.126	1.051	1.095	1.47
224	0.0	0.8214	1.432	1.703	1.113	1.404
225	0.0	0.6326	1.567	1.145	1.542	1.131
226	0.0	0.7882	1.376	1.499	1.154	1.439
227	0.0	0.4505	1.389	0.71	1.324	0.7281
228	0.0	0.6001	1.514	1.8	1.071	0.9687
229	0.0	0.7796	0.9531	1.523	0.815	1.478
230	0.0	0.642	1.366	1.246	1.151	1.054
231	0.0	0.4421	1.064	0.7459	0.977	0.7034
232	0.0	0.8608	1.723	1.598	1.477	1.435
233	0.0	0.4292	0.9126	0.6798	0.8891	0.675
234	0.0	0.5812	1.031	1.019	1.088	0.9759
235	0.0	0.5179	0.6192	0.9436	0.546	0.8204
236	0.0	0.4835	1.381	1.021	1.179	0.7296
237	0.0	0.7122	1.368	1.31	1.176	1.178
238	0.0	0.8696	1.625	1.935	1.368	1.514
239	0.0	0.6946	1.093	1.211	0.9723	1.247
240	0.0	0.7817	1.376	1.473	1.297	1.415
241	0.0	0.7415	1.815	1.325	1.596	1.295
242	0.0	0.4857	1.081	0.7919	1.056	0.7258
243	0.0	0.8881	1.266	1.725	1.158	1.484
244	0.0	0.6817	0.7784	1.323	0.6963	1.124
245	0.0	0.6088	0.9947	1.172	0.8716	0.9637
246	0.0	0.6379	0.8696	1.189	0.7067	1.017
247	0.0	0.5979	2.311	1.497	1.256	0.9634
248	0.0	0.6967	1.515	1.279	1.252	1.121
249	0.0	0.5574	0.6902	0.999	0.5883	0.9013
250	0.0	0.5355	1.671	1.045	1.511	0.7988
251	0.0	0.4369	1.278	0.7468	1.168	0.6616
252	0.0	0.5153	1.598	1.106	0.9593	0.7337
253	0.0	0.6596	1.608	1.572	1.029	1.092
254	0.0	0.459	1.186	0.8074	0.93	0.7879
255	0.0	0.5428	0.5986	0.9381	0.5559	0.8589
256	0.0	0.7614	1.265	1.442	1.092	1.397
257	0.0	0.7947	1.48	1.615	1.379	1.395
