Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
335	0.6364	0.0	1.066	1.604	1.069	1.627
336	0.6932	0.0	1.144	1.673	1.273	1.548
337	0.6566	0.0	1.075	0.7172	1.113	0.8238
338	0.568	0.0	0.9073	0.7002	0.959	0.7736
339	0.6108	0.0	0.9817	0.8038	1.098	0.7716
340	0.4573	0.0	0.8804	0.5985	0.6706	0.4653
341	0.7354	0.0	1.296	1.669	1.315	1.524
342	0.7776	0.0	1.375	1.561	1.402	1.668
343	0.4457	0.0	0.6826	0.8616	0.6958	0.9733
344	0.6116	0.0	1.007	0.5302	1.035	0.5995
345	0.713	0.0	1.214	1.256	1.15	1.194
346	0.4501	0.0	0.7067	0.8619	0.7229	0.9052
347	0.6316	0.0	1.093	0.8264	1.204	0.8947
348	0.5921	0.0	0.9149	1.084	1.073	0.9886
349	0.4008	0.0	0.6152	0.9973	0.6754	1.238
350	0.6449	0.0	1.106	1.236	1.19	1.534
351	0.714	0.0	1.821	1.672	1.088	1.086
352	0.6182	0.0	1.05	1.384	1.02	1.438
353	0.4774	0.0	0.7418	0.6897	0.7879	0.7765
354	0.7194	0.0	1.266	0.7832	1.271	0.7228
355	0.6098	0.0	0.9786	1.288	1.083	1.456
356	0.5095	0.0	0.8409	0.8784	0.8753	0.8061
357	0.739	0.0	1.268	0.8227	1.318	0.7652
358	0.4628	0.0	0.6838	0.8805	0.6964	1.009
359	0.6049	0.0	0.9928	0.8957	0.9712	0.9712
360	0.3662	0.0	0.6662	1.279	0.6182	1.408
361	0.71	0.0	1.213	1.231	1.194	1.185
362	0.6428	0.0	1.028	1.012	1.055	1.071
363	0.4986	0.0	0.7599	1.369	0.8156	1.701
364	0.5879	0.0	0.989	0.9395	0.9882	0.9711
365	0.6768	0.0	1.144	1.025	1.198	1.078
366	0.4825	0.0	0.792	0.7686	0.8186	0.8237
367	0.531	0.0	0.8411	0.7635	0.9161	0.8496
368	0.4216	0.0	0.6916	1.355	0.6888	1.707
369	0.5636	0.0	1.245	0.8405	0.865	0.7087
370	0.5763	0.0	1.019	0.8276	0.9519	0.8138
371	0.5509	0.0	0.9325	1.035	1.061	1.225
372	0.5792	0.0	0.9715	0.856	0.9872	0.8497
373	0.5834	0.0	0.9878	1.058	1.108	1.37
374	0.4388	0.0	0.6583	0.9763	0.7032	1.056
375	0.589	0.0	1.014	0.9935	1.087	1.126
376	0.7208	0.0	1.254	1.324	1.258	1.411
377	0.5327	0.0	0.9604	1.215	0.873	1.069
378	0.5887	0.0	0.9316	0.7652	0.9722	0.9694
379	0.5905	0.0	0.9541	1.086	0.9749	1.196
380	0.7219	0.0	1.161	1.296	1.265	1.217
381	0.4508	0.0	0.7075	0.7127	0.6496	0.7948
382	0.6808	0.0	1.178	0.975	1.207	1.06
383	0.3723	0.0	0.5575	1.052	0.5501	1.241
384	0.6224	0.0	1.258	0.8802	0.8775	0.912
385	0.6578	0.0	1.787	0.8172	1.23	0.8169
386	0.5517	0.0	0.8972	1.376	1.053	1.347
387	0.8176	0.0	1.694	2.278	1.603	1.304
388	0.7199	0.0	1.223	1.284	1.166	1.309
389	0.6872	0.0	1.253	1.384	1.317	1.36
390	0.4683	0.0	0.6873	1.102	0.829	1.157
391	0.6755	0.0	1.186	1.331	1.205	1.288
392	0.6773	0.0	1.096	0.7556	1.488	0.8484
393	0.6519	0.0	1.067	1.291	1.123	1.57
394	0.7986	0.0	1.673	1.55	1.294	1.299
395	0.7235	0.0	1.595	1.187	1.277	1.423
396	0.5286	0.0	0.8806	0.7851	0.9025	0.8978
397	0.8408	0.0	1.402	0.6837	1.405	0.7393
398	0.6971	0.0	1.255	0.8569	1.253	1.131
399	0.678	0.0	1.184	0.965	1.122	1.004
400	0.8914	0.0	1.644	1.161	1.84	1.566
401	0.6793	0.0	1.2	1.542	1.122	1.483
402	0.6189	0.0	1.06	0.9347	1.116	1.002
403	0.4675	0.0	0.7392	0.8498	0.7996	0.8582
404	0.7333	0.0	1.253	0.6532	1.335	0.845
405	0.7217	0.0	1.599	0.9118	1.111	0.7908
406	0.4676	0.0	0.7812	0.8282	0.8046	0.8986
407	0.7114	0.0	1.175	1.06	1.275	1.033
408	0.7758	0.0	1.363	0.7284	1.488	0.6753
409	0.5858	0.0	1.019	1.266	1.019	1.419
410	0.4081	0.0	0.6815	1.276	0.6658	1.351
411	0.7878	0.0	1.411	1.397	1.345	1.165
412	0.6562	0.0	1.07	0.9176	1.171	0.8381
413	0.4361	0.0	0.6668	1.141	0.7298	1.774
414	0.5399	0.0	0.9053	0.8776	1.069	0.946
415	0.6989	0.0	1.227	0.8558	1.122	1.034
416	0.6803	0.0	1.055	1.327	1.334	1.483
417	0.5281	0.0	0.9119	0.7605	0.9197	0.8439
418	0.3596	0.0	0.529	0.8684	0.5351	0.9263
419	0.5717	0.0	0.8885	1.165	0.9023	1.033
420	0.675	0.0	1.264	1.17	1.146	1.059
421	0.7505	0.0	1.45	0.7665	1.365	0.6404
422	0.5705	0.0	0.9063	1.049	1.056	1.076
423	0.3945	0.0	0.5892	0.6903	0.6209	0.7757
424	0.7103	0.0	1.192	1.165	1.329	1.182
425	0.4467	0.0	0.6586	0.523	0.7625	0.4449
426	0.6732	0.0	1.085	1.202	1.178	1.285
427	0.5434	0.0	0.8969	1.14	0.8818	1.283
428	0.4471	0.0	0.7118	0.8472	0.689	0.8301
429	0.5983	0.0	1.088	1.129	1.193	1.807
430	0.6385	0.0	1.124	1.394	1.171	1.839
431	0.4671	0.0	0.7425	0.7903	0.8996	0.8134
432	0.4306	0.0	0.734	1.136	0.6438	1.109
433	0.5971	0.0	0.9834	0.8632	1.07	0.9548
434	0.7718	0.0	1.354	0.9705	1.485	1.033
435	0.6958	0.0	1.185	1.013	1.326	1.111
436	0.6286	0.0	1.245	1.223	0.9336	0.9108
437	0.4934	0.0	0.7607	0.8767	1.004	1.002
438	0.714	0.0	1.186	0.7377	1.257	0.7675
439	0.6167	0.0	0.981	1.178	1.18	1.664
440	0.7921	0.0	1.45	1.503	1.336	1.596
441	0.5911	0.0	0.9535	0.585	0.9856	0.6398
442	0.6144	0.0	0.9663	0.7914	1.091	0.8546
443	0.5714	0.0	0.9292	0.9221	0.9341	0.9684
444	0.5621	0.0	1.128	1.5	0.9095	0.9434
